Project,MinRank1,MinRank2,Difference
Chart1,40,42,2
Chart2,95,-1,-1
Chart3,7,12,5
Chart4,140,-1,-1
Chart5,4,8,4
Chart6,22,29,7
Chart7,50,-1,-1
Chart8,4,15,11
Chart9,7,10,3
Chart10,1,1,0
Chart11,2,5,3
Chart12,211,-1,-1
Chart13,18,21,3
Chart14,10,8,-2
Chart15,12,16,4
Chart16,13,5,-8
Chart17,4,5,1
Chart18,4,5,1
Chart19,1,1,0
Chart20,10,11,1
Chart21,1,1,0
Chart22,2,5,3
Chart24,3,4,1
Chart25,2,3,1
Chart26,215,-1,-1
Closure1,384,-1,-1
Closure2,4,10,6
Closure3,449,-1,-1
Closure4,653,-1,-1
Closure5,761,-1,-1
Closure6,8,6,-2
Closure7,9,12,3
Closure8,474,-1,-1
Closure9,3,1,-2
Closure10,112,-1,-1
Closure11,14,-1,-1
Closure12,18,-1,-1
Closure13,1892,-1,-1
Closure14,37,38,1
Closure15,1386,-1,-1
Closure16,468,-1,-1
Closure17,8,10,2
Closure18,187,-1,-1
Closure19,3,6,3
Closure20,603,-1,-1
Closure21,7,7,0
Closure22,1,1,0
Closure23,617,-1,-1
Closure24,1,3,2
Closure25,383,-1,-1
Closure26,25,24,-1
Closure27,1,1,0
Closure29,941,-1,-1
Closure30,306,-1,-1
Closure31,201,-1,-1
Closure32,713,50,-663
Closure33,488,-1,-1
Closure34,28,28,0
Closure35,26,26,0
Closure36,865,-1,-1
Closure37,153,-1,-1
Closure38,329,-1,-1
Closure39,4,4,0
Closure40,1245,-1,-1
Closure41,1763,-1,-1
Closure42,7,11,4
Closure43,574,-1,-1
Closure44,372,-1,-1
Closure45,587,-1,-1
Closure46,2,2,0
Closure47,2168,-1,-1
Closure48,1377,-1,-1
Closure49,50,-1,-1
Closure50,212,-1,-1
Closure51,16,17,1
Closure52,6,7,1
Closure53,551,-1,-1
Closure54,305,-1,-1
Closure55,516,-1,-1
Closure56,1,1,0
Closure57,3,4,1
Closure58,12,14,2
Closure59,1346,-1,-1
Closure60,2,2,0
Closure61,202,-1,-1
Closure62,1,1,0
Closure63,1,1,0
Closure64,441,-1,-1
Closure65,1,1,0
Closure66,541,-1,-1
Closure67,314,-1,-1
Closure68,7,7,0
Closure69,1047,-1,-1
Closure70,797,-1,-1
Closure71,1108,-1,-1
Closure72,487,-1,-1
Closure73,7,9,2
Closure74,38,37,-1
Closure75,1,1,0
Closure76,95,48,-47
Closure77,42,36,-6
Closure78,5,3,-2
Closure79,10,16,6
Closure80,2,7,5
Closure81,3,4,1
Closure82,454,-1,-1
Closure83,107,-1,-1
Closure84,8,9,1
Closure85,207,-1,-1
Closure86,12,13,1
Closure87,98,-1,-1
Closure88,618,-1,-1
Closure89,350,-1,-1
Closure90,529,-1,-1
Closure91,957,-1,-1
Closure92,359,-1,-1
Closure93,357,-1,-1
Closure94,4,4,0
Closure95,680,-1,-1
Closure96,37,37,0
Closure97,35,35,0
Closure98,48,-1,-1
Closure99,342,-1,-1
Closure100,23,38,15
Closure101,295,-1,-1
Closure102,328,-1,-1
Closure103,14,20,6
Closure104,7,9,2
Closure105,55,42,-13
Closure106,24,27,3
Closure107,454,-1,-1
Closure108,142,-1,-1
Closure109,4,5,1
Closure110,31,35,4
Closure111,4,4,0
Closure112,3056,-1,-1
Closure113,6,8,2
Closure114,592,-1,-1
Closure115,4,7,3
Closure116,49,46,-3
Closure117,557,-1,-1
Closure118,2203,-1,-1
Closure120,47,-1,-1
Closure121,664,-1,-1
Closure122,2,3,1
Closure123,610,-1,-1
Closure124,14,18,4
Closure125,778,-1,-1
Closure126,1437,-1,-1
Closure127,414,-1,-1
Closure128,2,2,0
Closure129,658,-1,-1
Closure130,251,-1,-1
Closure131,357,-1,-1
Closure132,312,-1,-1
Closure133,22,-1,-1
Lang1,4,3,-1
Lang2,23,18,-5
Lang3,9,5,-4
Lang4,2,5,3
Lang5,3,1,-2
Lang6,56,-1,-1
Lang7,11,23,12
