Project,Statement,Rank1,Rank2,Difference
Chart1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer#1797,40,42,2
Chart2,org.jfree.data.general.DatasetUtilities#755,147,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#757,146,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#1242,97,92,-5
Chart2,org.jfree.data.general.DatasetUtilities#1243,101,93,-8
Chart3,org.jfree.data.time.TimeSeries#1056,6,3,-3
Chart3,org.jfree.data.time.TimeSeries#1057,1,4,3
Chart4,org.jfree.chart.plot.XYPlot#4493,171,-1,-1
Chart5,org.jfree.data.xy.XYSeries#548,5,8,3
Chart6,org.jfree.chart.util.ShapeList#111,48,57,9
Chart7,org.jfree.data.time.TimePeriodValues#300,51,81,30
Chart7,org.jfree.data.time.TimePeriodValues#302,92,82,-10
Chart8,org.jfree.data.time.Week#175,2,1,-1
Chart9,org.jfree.data.time.TimeSeries#944,3,14,11
Chart10,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator#65,1,3,2
Chart11,org.jfree.chart.util.ShapeUtilities#275,1,5,4
Chart12,org.jfree.chart.plot.MultiplePiePlot#145,21,13,-8
Chart13,org.jfree.chart.block.BorderArrangement#454,43,47,4
Chart14,org.jfree.chart.plot.XYPlot#2293,23,28,5
Chart14,org.jfree.chart.plot.XYPlot#2529,26,35,9
Chart14,org.jfree.chart.plot.CategoryPlot#2166,25,15,-10
Chart14,org.jfree.chart.plot.CategoryPlot#2448,27,22,-5
Chart15,org.jfree.chart.plot.PiePlot#2051,27,29,2
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#207,1,1,0
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#208,2,2,0
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#338,37,37,0
Chart17,org.jfree.data.time.TimeSeries#857,2,2,0
Chart18,org.jfree.data.DefaultKeyedValues#318,2,3,1
Chart18,org.jfree.data.DefaultKeyedValues#335,6,9,3
Chart18,org.jfree.data.DefaultKeyedValues2D#455,11,10,-1
Chart18,org.jfree.data.DefaultKeyedValues2D#458,10,13,3
Chart18,org.jfree.data.DefaultKeyedValues2D#460,14,15,1
Chart19,org.jfree.chart.plot.CategoryPlot#698,3,1,-2
Chart19,org.jfree.chart.plot.CategoryPlot#973,2,2,0
Chart20,org.jfree.chart.plot.ValueMarker#95,7,5,-2
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#158,36,80,44
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#159,85,81,-4
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#160,95,82,-13
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#162,73,83,10
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#163,93,84,-9
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#164,89,85,-4
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#167,74,86,12
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#168,88,87,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#169,103,88,-15
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#170,104,89,-15
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#172,23,24,1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#173,5,3,-2
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#174,28,4,-24
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#175,9,5,-4
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#178,81,90,9
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#179,91,91,0
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#180,100,92,-8
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#181,102,93,-9
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#183,13,12,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#740,8,13,5
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#741,12,14,2
