Project,now,before,Difference
Chart1,36,42,6
Chart2,103,92,-11
Chart3,7,3,-4
Chart4,43,171,128
Chart5,8,8,0
Chart6,66,57,-9
Chart7,75,81,6
Chart8,7,1,-6
Chart9,14,14,0
Chart10,3,3,0
Chart11,3,5,2
Chart12,20,13,-7
Chart13,66,47,-19
Chart14,15,6,-9
Chart15,15,29,14
Chart16,6,1,-5
Chart17,2,2,0
Chart18,1,3,2
Chart19,2,1,-1
Chart20,13,5,-8
Chart21,3,3,0
Chart22,1,12,11
Chart24,1,3,2
Chart25,2493,2640,147
Chart26,5,134,129
Closure1,241,240,-1
Closure2,94,95,1
Closure3,384,279,-105
Closure4,31,168,137
Closure5,135,154,19
Closure6,1,1,0
Closure7,2,2,0
Closure8,178,123,-55
Closure9,1,1,0
Closure10,281,264,-17
Closure11,306,2712,2406
Closure12,771,1081,310
Closure13,3820,5651,1831
Closure14,1,3,2
Closure15,161,185,24
Closure16,126,111,-15
Closure17,97,114,17
Closure18,740,1805,1065
Closure19,1,1,0
Closure20,25,2,-23
Closure21,2,7,5
Closure22,2,2,0
Closure23,10,8,-2
Closure24,1,1,0
Closure25,111,107,-4
Closure26,11,5,-6
Closure27,1,3,2
Closure29,334,394,60
Closure30,186,222,36
Closure31,538,1492,954
Closure32,50,35,-15
Closure33,833,573,-260
Closure34,864,199,-665
Closure35,14,6,-8
Closure36,822,1062,240
Closure37,183,967,784
Closure38,996,284,-712
Closure39,60,68,8
Closure40,130,120,-10
Closure41,532,902,370
Closure42,1,1,0
Closure43,109,465,356
Closure44,450,571,121
Closure45,315,280,-35
Closure46,1,1,0
Closure47,62,336,274
Closure48,410,2192,1782
Closure49,616,1172,556
Closure50,103,88,-15
Closure51,564,274,-290
Closure52,184,138,-46
Closure53,85,47,-38
Closure54,146,39,-107
Closure55,487,329,-158
Closure56,15,59,44
Closure57,213,48,-165
Closure58,3,7,4
Closure59,2826,5974,3148
Closure60,68,29,-39
Closure61,383,115,-268
Closure62,1,4,3
Closure63,1,4,3
Closure64,433,1556,1123
Closure65,122,71,-51
Closure66,2042,2781,739
Closure67,94,223,129
Closure68,4,3,-1
Closure69,958,2435,1477
Closure70,975,2674,1699
Closure71,331,383,52
Closure72,905,241,-664
Closure73,1403,1355,-48
Closure74,28,71,43
Closure75,9,8,-1
Closure76,91,116,25
Closure77,1045,1329,284
Closure78,2,1,-1
Closure79,14,49,35
Closure80,14,20,6
Closure81,175,137,-38
Closure82,765,599,-166
Closure83,36,10,-26
Closure84,83,172,89
Closure85,107,162,55
Closure86,2,2,0
Closure87,387,150,-237
Closure88,73,69,-4
Closure89,262,164,-98
Closure90,53,46,-7
Closure91,1033,284,-749
Closure92,70,85,15
Closure93,70,85,15
Closure94,4,4,0
Closure95,1197,1640,443
Closure96,203,424,221
Closure97,18,1,-17
Closure98,172,425,253
Closure99,158,22,-136
Closure100,2,7,5
Closure101,625,2775,2150
Closure102,2869,4752,1883
Closure103,299,290,-9
Closure104,23,13,-10
Closure105,37,7,-30
Closure106,7,26,19
Closure107,330,132,-198
Closure108,114,237,123
Closure109,2,33,31
Closure110,12,2,-10
Closure111,1,1,0
Closure112,104,89,-15
Closure113,17,17,0
Closure114,380,215,-165
Closure115,8,8,0
Closure116,42,14,-28
Closure117,525,279,-246
Closure118,1,2,1
Closure120,150,285,135
Closure121,621,388,-233
Closure122,9,9,0
Closure123,275,219,-56
Closure124,10,10,0
Closure125,827,563,-264
Closure126,54,5,-49
Closure127,246,200,-46
Closure128,465,133,-332
Closure129,2147,2329,182
Closure130,463,545,82
Closure131,342,340,-2
Closure132,86,80,-6
Closure133,164,597,433
Lang1,1,3,2
Lang2,2,3,1
Lang3,2,3,1
Lang4,3,2,-1
Lang5,1,1,0
Lang6,96,98,2
Lang7,4,122,118
Lang8,10,8,-2
Lang9,156,92,-64
Lang10,58,48,-10
Lang11,6,3,-3
Lang12,1,5,4
Lang13,2,5,3
Lang14,1,4,3
Lang15,62,191,129
Lang16,60,27,-33
Lang17,8,102,94
Lang18,59,41,-18
Lang19,3,8,5
Lang20,2,8,6
Lang21,2,2,0
Lang22,31,26,-5
Lang24,1,64,63
Lang26,10,7,-3
Lang27,132,127,-5
Lang28,1,3,2
Lang30,1,8,7
Lang31,1,4,3
Lang32,2,26,24
Lang33,2,7,5
Lang34,65,61,-4
Lang35,1,2,1
Lang36,55,42,-13
Lang37,1,6,5
Lang38,3,3,0
