Project,now,before,Difference
Chart1,52,42,-10
Chart2,105,92,-13
Chart3,1,3,2
Chart4,420,171,-249
Chart5,3,8,5
Chart6,91,57,-34
Chart7,41,81,40
Chart8,2,1,-1
Chart9,10,14,4
Chart10,1,3,2
Chart11,11,5,-6
Chart12,22,13,-9
Chart13,40,47,7
Chart14,16,6,-10
Chart15,31,29,-2
Chart16,5,1,-4
Chart17,2,2,0
Chart18,3,3,0
Chart19,1,1,0
Chart20,19,5,-14
Chart21,2,3,1
Chart22,12,12,0
Chart24,1,3,2
Chart25,2558,2640,82
Chart26,184,134,-50
Closure1,1153,240,-913
Closure2,86,95,9
Closure3,685,279,-406
Closure4,1670,168,-1502
Closure5,162,154,-8
Closure6,1,1,0
Closure7,1,2,1
Closure8,97,123,26
Closure9,1,1,0
Closure10,194,264,70
Closure11,2932,2712,-220
Closure12,3497,1081,-2416
Closure13,6691,5651,-1040
Closure14,3,3,0
Closure15,161,185,24
Closure16,110,111,1
Closure17,185,114,-71
Closure18,2566,1805,-761
Closure19,1,1,0
Closure20,12,2,-10
Closure21,13,7,-6
Closure22,8,2,-6
Closure23,7,8,1
Closure24,1,1,0
Closure25,106,107,1
Closure26,13,5,-8
Closure27,8,3,-5
Closure29,338,394,56
Closure30,240,222,-18
Closure31,2559,1492,-1067
Closure32,41,35,-6
Closure33,2456,573,-1883
Closure34,765,199,-566
Closure35,3,6,3
Closure36,956,1062,106
Closure37,1818,967,-851
Closure38,1277,284,-993
Closure39,26,68,42
Closure40,114,120,6
Closure41,1058,902,-156
Closure42,1,1,0
Closure43,3040,465,-2575
Closure44,1248,571,-677
Closure45,538,280,-258
Closure46,1,1,0
Closure47,336,336,0
Closure48,1779,2192,413
Closure49,1281,1172,-109
Closure50,77,88,11
Closure51,1271,274,-997
Closure52,920,138,-782
Closure53,54,47,-7
Closure54,38,39,1
Closure55,560,329,-231
Closure56,58,59,1
Closure57,58,48,-10
Closure58,9,7,-2
Closure59,3831,5974,2143
Closure60,20,29,9
Closure61,610,115,-495
Closure62,2,4,2
Closure63,2,4,2
Closure64,237,1556,1319
Closure65,144,71,-73
Closure66,2926,2781,-145
Closure67,990,223,-767
Closure68,1,3,2
Closure69,1450,2435,985
Closure70,4787,2674,-2113
Closure71,2140,383,-1757
Closure72,467,241,-226
Closure73,1245,1355,110
Closure74,69,71,2
Closure75,8,8,0
Closure76,124,116,-8
Closure77,1432,1329,-103
Closure78,2,1,-1
Closure79,71,49,-22
Closure80,10,20,10
Closure81,678,137,-541
Closure82,2497,599,-1898
Closure83,59,10,-49
Closure84,297,172,-125
Closure85,118,162,44
Closure86,2,2,0
Closure87,582,150,-432
Closure88,14,69,55
Closure89,584,164,-420
Closure90,269,46,-223
Closure91,362,284,-78
Closure92,99,85,-14
Closure93,99,85,-14
Closure94,1,4,3
Closure95,2973,1640,-1333
Closure96,885,424,-461
Closure97,14,1,-13
Closure98,327,425,98
Closure99,392,22,-370
Closure100,173,7,-166
Closure101,2983,2775,-208
Closure102,3850,4752,902
Closure103,845,290,-555
Closure104,5,13,8
Closure105,26,7,-19
Closure106,20,26,6
Closure107,202,132,-70
Closure108,341,237,-104
Closure109,416,33,-383
Closure110,2,2,0
Closure111,1,1,0
Closure112,84,89,5
Closure113,15,17,2
Closure114,2710,215,-2495
Closure115,8,8,0
Closure116,16,14,-2
Closure117,839,279,-560
Closure118,2,2,0
Closure120,2291,285,-2006
Closure121,1032,388,-644
Closure122,7,9,2
Closure123,1783,219,-1564
Closure124,15,10,-5
Closure125,727,563,-164
Closure126,56,5,-51
Closure127,205,200,-5
Closure128,259,133,-126
Closure129,1634,2329,695
Closure130,507,545,38
Closure131,933,340,-593
Closure132,71,80,9
Closure133,523,597,74
Lang1,3,3,0
Lang2,6,3,-3
Lang3,4,3,-1
Lang4,2,2,0
Lang5,1,1,0
Lang6,93,98,5
Lang7,156,122,-34
Lang8,8,8,0
Lang9,83,92,9
Lang10,92,48,-44
Lang11,3,3,0
Lang12,3,5,2
Lang13,1,5,4
Lang14,1,4,3
Lang15,246,191,-55
Lang16,26,27,1
Lang17,75,102,27
Lang18,54,41,-13
Lang19,1,8,7
Lang20,3,8,5
Lang21,1,2,1
Lang22,22,26,4
Lang24,14,64,50
Lang26,47,7,-40
Lang27,131,127,-4
Lang28,1,3,2
Lang30,6,8,2
Lang31,2,4,2
Lang32,5,26,21
Lang33,3,7,4
Lang34,60,61,1
Lang35,1,2,1
Lang36,61,42,-19
Lang37,1,6,5
Lang38,1,3,2
Lang39,10,27,17
Lang40,1,2,1
Lang41,9,6,-3
Lang42,14,13,-1
Lang43,1,6,5
Lang44,6,3,-3
Lang45,8,10,2
Lang46,1,1,0
Lang47,8,5,-3
Lang48,2,2,0
Lang49,2,1,-1
Lang50,10,8,-2
Lang53,20,16,-4
Lang54,6,3,-3
Lang55,6,7,1
Lang57,3,6,3
Lang58,27,20,-7
Lang59,3,6,3
Lang60,4,2,-2
Lang61,17,21,4
Lang62,1,4,3
Lang63,1,1,0
Lang64,2,4,2
Lang65,11,7,-4
Math1,9,11,2
Math2,34,44,10
Math3,10,3,-7
Math4,15,17,2
Math5,2,1,-1
Math6,179,170,-9
Math7,60,42,-18
Math8,1,4,3
Math9,1,1,0
Math10,2,12,10
Math11,46,31,-15
Math13,117,159,42
Math14,134,99,-35
Math15,232,211,-21
Math16,197,214,17
Math17,164,258,94
Math18,19,14,-5
Math19,48,56,8
Math20,872,598,-274
Math21,40,41,1
Math22,1,1,0
Math23,197,148,-49
Math24,163,150,-13
Math25,1,1,0
Math26,393,38,-355
Math27,1,1,0
Math28,13,12,-1
Math29,1,6,5
Math30,31,41,10
Math31,71,101,30
Math32,7,4,-3
Math33,151,44,-107
Math34,2,3,1
Math35,1,3,2
Math36,2,2,0
Math37,11,6,-5
Math38,9,5,-4
Math39,85,117,32
Math40,68,33,-35
Math41,21,43,22
Math42,92,72,-20
Math43,120,62,-58
Math44,21,14,-7
Math45,1,1,0
Math46,1,1,0
Math47,2,2,0
Math48,327,355,28
Math49,6,7,1
Math50,1,1,0
Math51,304,30,-274
Math52,24,22,-2
Math53,1,1,0
Math54,311,306,-5
Math55,1,1,0
Math56,7,20,13
Math57,6,4,-2
Math58,523,545,22
Math59,2,2,0
Math60,44,36,-8
Math61,1,1,0
Math62,2,128,126
Math63,2,1,-1
Math64,186,143,-43
Math65,39,41,2
Math66,42,81,39
Math67,172,8,-164
Math68,129,127,-2
Math69,22,44,22
Math70,1,1,0
Math71,1,1,0
Math72,2,1,-1
Math73,1,1,0
Math74,630,777,147
Math75,2,1,-1
Math76,58,99,41
Math77,3,19,16
Math78,111,117,6
Math79,29,29,0
Math80,1,14,13
Math81,11,10,-1
Math82,144,151,7
Math83,29,40,11
Math84,34,45,11
Math85,88,77,-11
Math86,137,71,-66
Math87,108,115,7
Math88,1,1,0
Math89,1,1,0
Math90,4,3,-1
Math91,2,1,-1
Math92,2,2,0
Math93,2,2,0
Math94,15,6,-9
Math95,4,15,11
Math96,8,5,-3
Math97,2,1,-1
Math98,7,4,-3
Math99,2,4,2
Math100,15,9,-6
Math101,39,12,-27
Math102,3,3,0
Math103,38,32,-6
Math105,7,25,18
Math106,8,10,2
Mockito1,1,2,1
Mockito2,1,3,2
Mockito3,1,1,0
Mockito4,1,5,4
Mockito5,4060,4060,0
Mockito6,1,1,0
Mockito7,164,50,-114
Mockito8,20,31,11
Mockito9,1827,1827,0
Mockito10,32,12,-20
Mockito11,1,1,0
Mockito12,9,2,-7
Mockito13,283,85,-198
Mockito14,91,96,5
Mockito15,189,178,-11
Mockito16,3,4,1
Mockito17,2,4,2
Mockito18,1,5,4
Mockito19,6,12,6
Mockito20,105,71,-34
Mockito21,1,1,0
Mockito22,87,11,-76
Mockito23,306,282,-24
Mockito24,4,5,1
Mockito25,60,62,2
Mockito27,33,42,9
Mockito28,235,198,-37
Mockito29,36,31,-5
Mockito30,5,1,-4
Mockito31,1,2,1
Mockito32,2,2,0
Mockito33,11,82,71
Mockito34,377,51,-326
Mockito35,1,1,0
Mockito36,4,4,0
Mockito37,168,4,-164
Mockito38,2,2,0
Time1,5,2,-3
Time2,6,3,-3
Time3,1,1,0
Time4,18,30,12
Time5,28,26,-2
Time6,3,3,0
Time7,24,16,-8
Time8,19,24,5
Time9,3,3,0
Time10,100,197,97
Time11,431,448,17
Time12,7,4,-3
Time13,21,19,-2
Time14,3,5,2
