Project,MinRank1,MinRank2,Difference
Chart1,1,1,0
Chart2,71,-1,-1
Chart3,2,2,0
Chart4,114,-1,-1
Chart5,5,5,0
Chart6,28,-1,-1
Chart7,37,-1,-1
Chart8,3,3,0
Chart9,5,6,1
Chart10,1,1,0
Chart11,2,2,0
Chart12,193,-1,-1
Chart13,1,1,0
Chart14,5,1,-4
Chart15,5,8,3
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,1,1,0
Chart20,5,6,1
Chart21,6,3,-3
Chart22,1,1,0
Chart24,1,1,0
Chart25,9,12,3
Chart26,1,1,0
Closure1,356,-1,-1
Closure2,432,-1,-1
Closure3,421,-1,-1
Closure4,1,1,0
Closure5,1,1,0
Closure6,1,1,0
Closure7,311,-1,-1
Closure8,3,3,0
Closure9,1,1,0
Closure10,83,-1,-1
Closure11,2,3,1
Closure12,14,-1,-1
Closure13,1870,-1,-1
Closure14,1,1,0
Closure15,1366,-1,-1
Closure16,439,-1,-1
Closure17,1,1,0
Closure18,156,-1,-1
Closure19,226,-1,-1
Closure20,581,-1,-1
Closure21,1,1,0
Closure22,1,1,0
Closure23,7,7,0
Closure24,1,1,0
Closure25,355,-1,-1
Closure26,17,15,-2
Closure27,4,5,1
Closure29,911,-1,-1
Closure30,282,-1,-1
Closure31,171,-1,-1
Closure32,1,1,0
Closure33,19,18,-1
Closure34,3,2,-1
Closure35,664,-1,-1
Closure36,839,-1,-1
Closure37,127,-1,-1
Closure38,1,1,0
Closure39,1,1,0
Closure40,1,1,0
Closure41,1739,-1,-1
Closure42,1,3,2
Closure43,548,-1,-1
Closure44,350,-1,-1
Closure45,566,-1,-1
Closure46,1,1,0
Closure47,3,4,1
Closure48,2,2,0
Closure49,25,-1,-1
Closure50,4,3,-1
Closure51,1,1,0
Closure52,186,-1,-1
Closure53,522,-1,-1
Closure54,276,-1,-1
Closure55,494,-1,-1
Closure56,22,-1,-1
Closure57,307,-1,-1
Closure58,372,-1,-1
Closure59,1314,-1,-1
Closure60,893,-1,-1
Closure61,182,-1,-1
Closure62,1,1,0
Closure63,1,1,0
Closure64,412,-1,-1
Closure65,973,-1,-1
Closure66,4,6,2
Closure67,7,8,1
Closure68,5,4,-1
Closure69,1023,-1,-1
Closure70,1,1,0
Closure71,1,1,0
Closure72,460,-1,-1
Closure73,1,1,0
Closure74,4,5,1
Closure75,782,-1,-1
Closure76,3,4,1
Closure77,7,5,-2
Closure78,13,9,-4
Closure79,427,-1,-1
Closure80,14,-1,-1
Closure81,3,3,0
Closure82,428,-1,-1
Closure83,1,1,0
Closure84,8,8,0
Closure85,4,5,1
Closure86,99,-1,-1
Closure87,69,-1,-1
Closure88,1,1,0
Closure89,3,7,4
Closure90,19,19,0
Closure91,939,-1,-1
Closure92,2,2,0
Closure93,2,2,0
Closure94,20,19,-1
Closure95,654,-1,-1
