Project,MinRank1,MinRank2,Difference
Chart1,4,1,-3
Chart2,48,38,-10
Chart3,5,3,-2
Chart4,27,153,126
Chart5,1,8,7
Chart6,15,94,79
Chart7,17,31,14
Chart8,4,7,3
Chart9,4,8,4
Chart10,1,1,0
Chart11,1,1,0
Chart12,121,36,-85
Chart13,81,1,-80
Chart14,119,1,-118
Chart15,6,19,13
Chart16,13,1,-12
Chart17,1,1,0
Chart18,1,2,1
Chart19,27,1,-26
Chart20,4,6,2
Chart21,15,3,-12
Chart22,1,2,1
Chart24,2,1,-1
Chart25,1,3,2
Chart26,10,1,-9
Closure1,19,37,18
Closure2,71,96,25
Closure3,45,42,-3
Closure4,66,1,-65
Closure5,124,1,-123
Closure6,1966,1,-1965
Closure7,52,93,41
Closure8,60,3,-57
Closure9,1,1,0
Closure10,9,195,186
Closure11,2,3,1
Closure12,1,199,198
Closure13,1577,3272,1695
Closure14,14,1,-13
Closure15,658,66,-592
Closure16,85,137,52
Closure17,508,1,-507
Closure18,22,205,183
Closure19,19,27,8
Closure20,179,53,-126
Closure21,45,1,-44
Closure22,4,1,-3
Closure23,177,71,-106
Closure24,8,1,-7
Closure25,59,20,-39
Closure26,1993,17,-1976
Closure27,4,5,1
Closure29,177,20,-157
Closure30,93,163,70
Closure31,28,235,207
Closure32,136,1,-135
Closure33,47,19,-28
Closure34,23,1,-22
Closure35,268,143,-125
Closure36,131,64,-67
Closure37,83,346,263
Closure38,10,1,-9
Closure39,10,5,-5
Closure40,373,1,-372
Closure41,1099,571,-528
Closure42,91,6,-85
Closure43,118,168,50
Closure44,48,130,82
Closure45,183,30,-153
Closure46,99,1,-98
Closure47,989,5,-984
Closure48,329,2,-327
Closure49,86,6,-80
Closure50,24,3,-21
Closure51,1,1,0
Closure52,19,73,54
Closure53,170,67,-103
Closure54,304,72,-232
Closure55,71,36,-35
Closure56,1,25,24
Closure57,19,34,15
Closure58,50,42,-8
Closure59,808,1687,879
Closure60,166,53,-113
Closure61,15,41,26
Closure62,1,1,0
Closure63,1,1,0
Closure64,174,410,236
Closure65,211,29,-182
Closure66,45,4,-41
Closure67,17,8,-9
Closure68,216,7,-209
Closure69,393,482,89
Closure70,93,1,-92
Closure71,217,1,-216
Closure72,166,210,44
Closure73,22,1,-21
Closure74,628,1,-627
Closure75,197,42,-155
Closure76,49,6,-43
Closure77,361,29,-332
Closure78,1745,21,-1724
Closure79,84,111,27
Closure80,1,150,149
Closure81,11,12,1
Closure82,313,1825,1512
Closure83,10,1,-9
Closure84,24,17,-7
Closure85,15,8,-7
Closure86,4,1,-3
Closure87,8,55,47
Closure88,47,1,-46
Closure89,37,10,-27
Closure90,71,34,-37
Closure91,492,165,-327
Closure92,33,1,-32
Closure93,25,1,-24
Closure94,1062,26,-1036
Closure95,432,1154,722
Closure96,1,63,62
