Project,now,before,Difference
Chart1,1,1,0
Chart2,38,34,-4
Chart3,1,2,1
Chart4,97,192,95
Chart5,5,5,0
Chart6,90,96,6
Chart7,28,28,0
Chart8,2,3,1
Chart9,5,6,1
Chart10,1,1,0
Chart11,1,2,1
Chart12,43,41,-2
Chart13,1,1,0
Chart14,8,1,-7
Chart15,2,8,6
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,2,1,-1
Chart20,7,6,-1
Chart21,5,3,-2
Chart22,1,1,0
Chart24,2,1,-1
Chart25,2,12,10
Chart26,1,1,0
Closure1,6,36,30
Closure2,58,86,28
Closure3,25,41,16
Closure4,1,1,0
Closure5,4,1,-3
Closure6,1,1,0
Closure7,38,64,26
Closure8,2,3,1
Closure9,1,1,0
Closure10,92,222,130
Closure11,1,3,2
Closure12,19,332,313
Closure13,2208,2227,19
Closure14,1,1,0
Closure15,108,108,0
Closure16,73,126,53
Closure17,1,1,0
Closure18,320,506,186
Closure19,17,25,8
Closure20,28,36,8
Closure21,1,1,0
Closure22,1,1,0
Closure23,6,7,1
Closure24,1,1,0
Closure25,38,32,-6
Closure26,34,15,-19
Closure27,4,5,1
Closure29,24,22,-2
Closure30,140,143,3
Closure31,158,294,136
Closure32,1,1,0
Closure33,7,18,11
Closure34,6,2,-4
Closure35,87,75,-12
Closure36,41,53,12
Closure37,261,289,28
Closure38,1,1,0
Closure39,1,1,0
Closure40,2,1,-1
Closure41,396,382,-14
Closure42,3,3,0
Closure43,134,177,43
Closure44,135,154,19
Closure45,21,22,1
Closure46,1,1,0
Closure47,4,4,0
Closure48,2,2,0
Closure49,92,109,17
Closure50,5,3,-2
Closure51,1,1,0
Closure52,66,98,32
Closure53,44,53,9
Closure54,43,40,-3
Closure55,26,33,7
Closure56,4,23,19
Closure57,31,40,9
Closure58,18,44,26
Closure59,733,881,148
Closure60,35,70,35
Closure61,42,80,38
Closure62,1,1,0
Closure63,1,1,0
Closure64,541,604,63
Closure65,50,46,-4
Closure66,4,6,2
Closure67,8,8,0
Closure68,11,4,-7
Closure69,452,508,56
Closure70,1,1,0
Closure71,1,1,0
Closure72,165,207,42
Closure73,1,1,0
Closure74,5,5,0
Closure75,26,24,-2
Closure76,4,4,0
Closure77,14,5,-9
Closure78,17,9,-8
Closure79,74,101,27
Closure80,2,97,95
Closure81,1,3,2
Closure82,1956,2336,380
Closure83,1,1,0
Closure84,5,8,3
Closure85,5,5,0
Closure86,3,28,25
Closure87,65,78,13
Closure88,2,1,-1
Closure89,1,7,6
Closure90,16,19,3
Closure91,136,133,-3
Closure92,2,2,0
Closure93,2,2,0
Closure94,26,19,-7
Closure95,1073,1070,-3
Closure96,2,51,49
Closure97,101,88,-13
Closure98,2,70,68
Closure99,3,2,-1
Closure100,1,18,17
Closure101,1905,2030,125
Closure102,3157,4087,930
Closure103,332,657,325
Closure104,1,3,2
Closure105,38,14,-24
Closure106,1,2,1
Closure107,2,7,5
Closure108,20,20,0
Closure109,1,9,8
Closure110,17,17,0
Closure111,49,90,41
Closure112,143,131,-12
Closure113,1,3,2
Closure114,9,12,3
Closure115,2,3,1
Closure116,127,115,-12
Closure117,4,15,11
Closure118,61,51,-10
Closure120,160,702,542
Closure121,24,23,-1
Closure122,1,1,0
Closure123,127,138,11
Closure124,25,32,7
Closure125,21,50,29
Closure126,1,1,0
Closure127,5,14,9
Closure128,1,4,3
Closure129,469,637,168
Closure130,51,64,13
Closure131,8,9,1
Closure132,11,55,44
Closure133,14,68,54
Lang1,1,1,0
Lang2,17,15,-2
Lang3,2,2,0
Lang4,4,1,-3
Lang5,1,1,0
Lang6,12,14,2
Lang7,6,10,4
Lang8,1,4,3
Lang9,47,41,-6
Lang10,12,31,19
Lang11,9,10,1
Lang12,3,7,4
Lang13,2,2,0
Lang14,1,1,0
Lang15,1,1,0
Lang16,25,16,-9
Lang17,13,13,0
Lang18,30,44,14
Lang19,1,1,0
Lang20,1,1,0
Lang21,1,1,0
Lang22,2,1,-1
Lang24,14,45,31
Lang26,1,1,0
Lang27,2,1,-1
Lang28,1,2,1
Lang30,6,13,7
Lang31,2,2,0
Lang32,6,4,-2
Lang33,2,1,-1
Lang34,3,1,-2
Lang35,3,2,-1
Lang36,20,19,-1
Lang37,1,2,1
Lang38,2,1,-1
Lang39,6,5,-1
Lang40,1,1,0
Lang41,5,5,0
Lang42,10,12,2
Lang43,12,12,0
Lang44,11,13,2
Lang45,22,22,0
Lang46,1,1,0
Lang47,3,3,0
Lang48,1,1,0
Lang49,1,1,0
Lang50,28,21,-7
Lang53,41,38,-3
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,3,3,0
Lang59,2,4,2
Lang60,1,1,0
Lang61,38,40,2
Lang62,4,4,0
Lang63,1,1,0
Lang64,1,1,0
Lang65,6,8,2
Math1,5,4,-1
Math2,20,16,-4
Math3,11,11,0
Math4,11,9,-2
Math5,1,2,1
Math6,113,133,20
Math7,1,2,1
Math8,1,1,0
Math9,3,4,1
Math10,20,15,-5
Math11,32,55,23
Math13,51,53,2
Math14,45,52,7
Math15,17,22,5
Math16,5,1,-4
Math17,40,80,40
Math18,31,35,4
Math19,15,32,17
Math20,79,608,529
Math21,40,42,2
Math22,1,1,0
Math23,8,54,46
Math24,45,55,10
Math25,1,2,1
Math26,5,5,0
Math27,1,1,0
Math28,10,9,-1
Math29,3,7,4
Math30,3,4,1
Math31,48,40,-8
Math32,2,13,11
Math33,4,3,-1
Math34,1,1,0
Math35,6,5,-1
Math36,5,4,-1
Math37,13,10,-3
Math38,6,7,1
Math39,113,86,-27
Math40,2,2,0
Math41,16,14,-2
Math42,17,19,2
Math43,10,10,0
Math44,142,142,0
Math45,1,2,1
Math46,8,2,-6
Math47,2,2,0
Math48,55,87,32
Math49,23,17,-6
Math50,1,1,0
Math51,3,8,5
Math52,2,2,0
Math53,1,1,0
Math54,19,12,-7
Math55,1,1,0
Math56,2,6,4
Math57,9,10,1
Math58,343,307,-36
Math59,1,1,0
Math60,8,18,10
Math61,1,1,0
Math62,20,12,-8
Math63,1,1,0
Math64,53,163,110
Math65,1,1,0
Math66,30,91,61
Math67,1,6,5
Math68,57,68,11
Math69,7,6,-1
Math70,1,1,0
Math71,23,36,13
Math72,1,1,0
Math73,7,4,-3
Math74,476,591,115
Math75,1,3,2
Math76,53,55,2
Math77,1,1,0
Math78,16,45,29
Math79,21,28,7
Math80,1,1,0
Math81,1,5,4
Math82,46,46,0
Math83,1,1,0
Math84,1,1,0
Math85,14,22,8
Math86,9,15,6
Math87,24,36,12
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,2,2,0
Math92,1,1,0
Math93,2,2,0
Math94,9,9,0
Math95,1,4,3
Math96,3,2,-1
Math97,1,1,0
Math98,1,7,6
Math99,2,2,0
Math100,5,5,0
Math101,7,6,-1
Math102,3,2,-1
Math103,11,14,3
Math105,10,13,3
Math106,5,4,-1
Mockito1,8,17,9
Mockito2,6,3,-3
Mockito3,1,1,0
Mockito4,1,1,0
Mockito6,34,21,-13
Mockito7,20,29,9
Mockito8,8,6,-2
Mockito9,3,1,-2
Mockito10,8,14,6
Mockito11,1,1,0
Mockito12,6,7,1
Mockito13,29,34,5
Mockito14,6,9,3
Mockito15,79,102,23
Mockito16,2,4,2
Mockito17,1,2,1
Mockito18,13,15,2
Mockito19,13,10,-3
Mockito20,55,90,35
Mockito21,4,3,-1
Mockito22,9,10,1
Mockito23,6,4,-2
Mockito24,2,1,-1
Mockito25,1,1,0
Mockito26,58,94,36
Mockito27,14,14,0
Mockito28,83,183,100
Mockito29,1,1,0
Mockito30,1,1,0
Mockito31,6,5,-1
Mockito32,6,1,-5
Mockito33,85,93,8
Mockito34,1,2,1
Mockito35,1,1,0
Mockito36,4,4,0
Mockito37,8,7,-1
Mockito38,1,3,2
Time1,4,13,9
Time2,5,3,-2
Time3,1,1,0
Time4,4,6,2
Time5,1,17,16
Time6,11,8,-3
Time7,14,20,6
Time8,13,12,-1
Time9,7,2,-5
Time10,22,55,33
Time11,558,550,-8
Time12,17,15,-2
Time13,7,14,7
Time14,1,1,0
Time15,2,2,0
Time16,23,16,-7
Time17,10,11,1
Time18,24,23,-1
Time19,1,1,0
Time20,23,22,-1
Time21,1,1,0
Time22,72,83,11
Time23,19,31,12
Time24,330,387,57
Time25,191,236,45
Time26,245,304,59
Time27,143,173,30
