Project,now,before,Difference
Chart1,1,1,0
Chart2,40,34,-6
Chart3,1,2,1
Chart4,48,192,144
Chart5,2,5,3
Chart6,39,96,57
Chart7,29,28,-1
Chart8,4,3,-1
Chart9,3,6,3
Chart10,1,1,0
Chart11,1,2,1
Chart12,61,41,-20
Chart13,6,1,-5
Chart14,15,1,-14
Chart15,3,8,5
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,5,1,-4
Chart20,5,6,1
Chart21,9,3,-6
Chart22,1,1,0
Chart24,2,1,-1
Chart25,1,12,11
Chart26,1,1,0
Closure1,5,36,31
Closure2,39,86,47
Closure3,17,41,24
Closure4,1,1,0
Closure5,11,1,-10
Closure6,2,1,-1
Closure7,34,64,30
Closure8,3,3,0
Closure9,1,1,0
Closure10,32,222,190
Closure11,1,3,2
Closure12,1,332,331
Closure13,2134,2227,93
Closure14,1,1,0
Closure15,117,108,-9
Closure16,58,126,68
Closure17,7,1,-6
Closure18,93,506,413
Closure19,4,25,21
Closure20,38,36,-2
Closure21,2,1,-1
Closure22,1,1,0
Closure23,16,7,-9
Closure24,1,1,0
Closure25,15,32,17
Closure26,110,15,-95
Closure27,6,5,-1
Closure29,69,22,-47
Closure30,127,143,16
Closure31,41,294,253
Closure32,2,1,-1
Closure33,10,18,8
Closure34,7,2,-5
Closure35,125,75,-50
Closure36,21,53,32
Closure37,226,289,63
Closure38,1,1,0
Closure39,4,1,-3
Closure40,3,1,-2
Closure41,444,382,-62
Closure42,11,3,-8
Closure43,74,177,103
Closure44,109,154,45
Closure45,28,22,-6
Closure46,3,1,-2
Closure47,10,4,-6
Closure48,2,2,0
Closure49,98,109,11
Closure50,7,3,-4
Closure51,1,1,0
Closure52,25,98,73
Closure53,44,53,9
Closure54,62,40,-22
Closure55,15,33,18
Closure56,1,23,22
Closure57,15,40,25
Closure58,14,44,30
Closure59,595,881,286
Closure60,47,70,23
Closure61,27,80,53
Closure62,1,1,0
Closure63,1,1,0
Closure64,411,604,193
Closure65,57,46,-11
Closure66,5,6,1
Closure67,8,8,0
Closure68,27,4,-23
Closure69,382,508,126
Closure70,2,1,-1
Closure71,3,1,-2
Closure72,111,207,96
Closure73,1,1,0
Closure74,9,5,-4
Closure75,45,24,-21
Closure76,6,4,-2
Closure77,31,5,-26
Closure78,48,9,-39
Closure79,59,101,42
Closure80,1,97,96
Closure81,5,3,-2
Closure82,1301,2336,1035
Closure83,3,1,-2
Closure84,8,8,0
Closure85,7,5,-2
Closure86,3,28,25
Closure87,11,78,67
Closure88,3,1,-2
Closure89,2,7,5
Closure90,17,19,2
Closure91,166,133,-33
Closure92,2,2,0
Closure93,4,2,-2
Closure94,38,19,-19
Closure95,963,1070,107
Closure96,1,51,50
Closure97,141,88,-53
Closure98,1,70,69
Closure99,7,2,-5
Closure100,1,18,17
Closure101,1581,2030,449
Closure102,1955,4087,2132
Closure103,53,657,604
Closure104,2,3,1
Closure105,75,14,-61
Closure106,1,2,1
Closure107,1,7,6
Closure108,37,20,-17
Closure109,1,9,8
Closure110,21,17,-4
Closure111,28,90,62
Closure112,210,131,-79
Closure113,1,3,2
Closure114,6,12,6
Closure115,3,3,0
Closure116,170,115,-55
Closure117,1,15,14
Closure118,92,51,-41
Closure120,7,702,695
Closure121,31,23,-8
Closure122,1,1,0
Closure123,115,138,23
Closure124,5,32,27
Closure125,14,50,36
Closure126,5,1,-4
Closure127,5,14,9
Closure128,1,4,3
Closure129,305,637,332
Closure130,14,64,50
Closure131,5,9,4
Closure132,11,55,44
Closure133,2,68,66
Lang1,1,1,0
Lang2,17,15,-2
Lang3,8,2,-6
Lang4,6,1,-5
Lang5,1,1,0
Lang6,7,14,7
Lang7,2,10,8
Lang8,2,4,2
Lang9,51,41,-10
Lang10,3,31,28
Lang11,9,10,1
Lang12,1,7,6
Lang13,1,2,1
Lang14,1,1,0
Lang15,1,1,0
Lang16,27,16,-11
Lang17,12,13,1
Lang18,22,44,22
Lang19,1,1,0
Lang20,1,1,0
Lang21,1,1,0
Lang22,4,1,-3
Lang24,16,45,29
Lang26,3,1,-2
Lang27,5,1,-4
Lang28,2,2,0
Lang30,4,13,9
Lang31,3,2,-1
Lang32,11,4,-7
Lang33,2,1,-1
Lang34,6,1,-5
Lang35,3,2,-1
Lang36,14,19,5
Lang37,1,2,1
Lang38,2,1,-1
Lang39,7,5,-2
Lang40,1,1,0
Lang41,1,5,4
Lang42,6,12,6
Lang43,11,12,1
Lang44,5,13,8
Lang45,23,22,-1
Lang46,1,1,0
Lang47,6,3,-3
Lang48,1,1,0
Lang49,1,1,0
Lang50,52,21,-31
Lang53,40,38,-2
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,2,3,1
Lang59,3,4,1
Lang60,4,1,-3
Lang61,27,40,13
Lang62,5,4,-1
Lang63,2,1,-1
Lang64,1,1,0
Lang65,5,8,3
Math1,6,4,-2
Math2,29,16,-13
Math3,9,11,2
Math4,20,9,-11
Math5,2,2,0
Math6,122,133,11
Math7,3,2,-1
Math8,1,1,0
Math9,3,4,1
Math10,29,15,-14
Math11,38,55,17
Math13,52,53,1
Math14,26,52,26
Math15,7,22,15
Math16,7,1,-6
Math17,11,80,69
Math18,34,35,1
Math19,8,32,24
Math20,4,608,604
Math21,28,42,14
Math22,1,1,0
Math23,1,54,53
Math24,19,55,36
