Project,now,before,Difference
Chart1,72,42,-30
Chart2,96,92,-4
Chart3,7,3,-4
Chart4,425,660,235
Chart5,8,8,0
Chart6,91,104,13
Chart7,111,81,-30
Chart8,15,1,-14
Chart9,7,14,7
Chart10,3,3,0
Chart11,8,5,-3
Chart12,60,13,-47
Chart13,24,47,23
Chart14,9,6,-3
Chart15,71,29,-42
Chart16,3,2,-1
Chart17,2,2,0
Chart18,11,3,-8
Chart19,16,1,-15
Chart20,9,5,-4
Chart21,6,3,-3
Chart22,9,22,13
Chart24,4,3,-1
Chart25,55,154,99
Chart26,998,666,-332
Closure1,919,870,-49
Closure2,42,37,-5
Closure3,43,279,236
Closure4,530,192,-338
Closure5,193,154,-39
Closure6,114,1,-113
Closure7,84,2,-82
Closure8,21,123,102
Closure9,4,1,-3
Closure10,196,215,19
Closure11,382,1147,765
Closure12,919,1081,162
Closure13,4792,5651,859
Closure14,164,5,-159
Closure15,181,185,4
Closure16,55,208,153
Closure17,130,76,-54
Closure18,2275,2060,-215
Closure19,111,1,-110
Closure20,32,2,-30
Closure21,134,3,-131
Closure22,10,1,-9
Closure23,70,8,-62
Closure24,43,1,-42
Closure25,78,107,29
Closure26,668,16,-652
Closure27,73,1,-72
Closure29,1025,536,-489
Closure30,196,242,46
Closure31,1710,1664,-46
Closure32,61,43,-18
Closure33,393,510,117
Closure34,236,230,-6
Closure35,109,6,-103
Closure36,983,1062,79
Closure37,996,1226,230
Closure38,381,345,-36
Closure39,50,19,-31
Closure40,93,120,27
Closure41,1111,695,-416
Closure42,3,1,-2
Closure43,645,506,-139
Closure44,729,778,49
Closure45,483,280,-203
Closure46,4,13,9
Closure47,307,160,-147
Closure48,411,389,-22
Closure49,1197,1734,537
Closure50,139,94,-45
Closure51,376,326,-50
Closure52,33,116,83
Closure53,64,47,-17
Closure54,277,56,-221
Closure55,322,329,7
Closure56,26,65,39
Closure57,83,25,-58
Closure58,16,7,-9
Closure59,7859,6782,-1077
Closure60,1116,21,-1095
Closure61,145,143,-2
Closure62,5,4,-1
Closure63,5,4,-1
Closure64,1080,1484,404
Closure65,125,1,-124
Closure66,3326,2743,-583
Closure67,380,308,-72
Closure68,19,3,-16
Closure69,1229,1006,-223
Closure70,2294,2011,-283
Closure71,269,250,-19
Closure72,431,241,-190
Closure73,459,305,-154
Closure74,158,178,20
Closure75,44,1,-43
Closure76,94,112,18
Closure77,293,306,13
Closure78,52,1,-51
Closure79,122,57,-65
Closure80,90,10,-80
Closure81,150,173,23
Closure82,1840,1092,-748
Closure83,10,10,0
Closure84,146,195,49
Closure85,84,172,88
Closure86,171,21,-150
Closure87,153,150,-3
Closure88,350,196,-154
Closure89,352,154,-198
Closure90,141,46,-95
Closure91,786,284,-502
Closure92,316,85,-231
Closure93,319,85,-234
Closure94,75,5,-70
Closure95,2251,1764,-487
Closure96,250,246,-4
Closure97,21,1,-20
Closure98,442,425,-17
Closure99,17,16,-1
Closure100,7,6,-1
Closure101,2467,2775,308
Closure102,4666,4752,86
Closure103,113,289,176
Closure104,68,13,-55
Closure105,85,7,-78
Closure106,30,24,-6
Closure107,149,132,-17
Closure108,167,237,70
Closure109,42,33,-9
Closure110,93,2,-91
Closure111,3,1,-2
Closure112,98,109,11
Closure113,42,17,-25
Closure114,241,215,-26
Closure115,225,8,-217
Closure116,168,42,-126
Closure117,324,225,-99
Closure118,322,2,-320
Closure120,11,239,228
Closure121,363,388,25
Closure122,41,9,-32
Closure123,181,159,-22
Closure124,62,10,-52
Closure125,411,396,-15
Closure126,105,5,-100
Closure127,226,277,51
Closure128,86,102,16
Closure129,3584,3293,-291
Closure130,900,545,-355
Closure131,525,300,-225
Closure132,119,80,-39
Closure133,379,516,137
Lang1,4,3,-1
Lang2,3,3,0
Lang3,2,3,1
Lang4,3,2,-1
Lang5,4,1,-3
Lang6,66,98,32
Lang7,11,122,111
Lang8,28,10,-18
Lang9,213,153,-60
Lang10,103,77,-26
Lang11,7,3,-4
Lang12,7,5,-2
Lang13,6,5,-1
Lang14,2,4,2
Lang15,224,217,-7
Lang16,75,27,-48
Lang17,17,102,85
Lang18,69,41,-28
Lang19,5,8,3
Lang20,22,8,-14
Lang21,1,2,1
Lang22,40,34,-6
