Project,now,before,Difference
Chart1,44,42,-2
Chart2,95,92,-3
Chart3,6,3,-3
Chart4,649,660,11
Chart5,8,8,0
Chart6,99,104,5
Chart7,95,81,-14
Chart8,14,1,-13
Chart9,6,14,8
Chart10,3,3,0
Chart11,8,5,-3
Chart12,40,13,-27
Chart13,19,47,28
Chart14,2,6,4
Chart15,37,29,-8
Chart16,3,2,-1
Chart17,2,2,0
Chart18,9,3,-6
Chart19,4,1,-3
Chart20,6,5,-1
Chart21,2,3,1
Chart22,8,22,14
Chart24,4,3,-1
Chart25,29,154,125
Chart26,483,666,183
Closure1,820,870,50
Closure2,24,37,13
Closure3,262,279,17
Closure4,276,192,-84
Closure5,162,154,-8
Closure6,20,1,-19
Closure7,23,2,-21
Closure8,117,123,6
Closure9,1,1,0
Closure10,180,215,35
Closure11,758,1147,389
Closure12,1036,1081,45
Closure13,5549,5651,102
Closure14,67,5,-62
Closure15,193,185,-8
Closure16,142,208,66
Closure17,85,76,-9
Closure18,2071,2060,-11
Closure19,42,1,-41
Closure20,26,2,-24
Closure21,30,3,-27
Closure22,3,1,-2
Closure23,42,8,-34
Closure24,4,1,-3
Closure25,98,107,9
Closure26,129,16,-113
Closure27,30,1,-29
Closure29,605,536,-69
Closure30,241,242,1
Closure31,1654,1664,10
Closure32,30,43,13
Closure33,514,510,-4
Closure34,228,230,2
Closure35,43,6,-37
Closure36,1076,1062,-14
Closure37,1159,1226,67
Closure38,347,345,-2
Closure39,24,19,-5
Closure40,120,120,0
Closure41,703,695,-8
Closure42,2,1,-1
Closure43,534,506,-28
Closure44,719,778,59
Closure45,301,280,-21
Closure46,3,13,10
Closure47,261,160,-101
Closure48,391,389,-2
Closure49,1744,1734,-10
Closure50,106,94,-12
Closure51,328,326,-2
Closure52,61,116,55
Closure53,47,47,0
Closure54,93,56,-37
Closure55,339,329,-10
Closure56,20,65,45
Closure57,39,25,-14
Closure58,7,7,0
Closure59,7288,6782,-506
Closure60,283,21,-262
Closure61,157,143,-14
Closure62,1,4,3
Closure63,1,4,3
Closure64,1521,1484,-37
Closure65,23,1,-22
Closure66,2887,2743,-144
