Project,MinRank1,MinRank2,Difference
Chart1,305,-1,-1
Chart2,19,-1,-1
Chart3,51,-1,-1
Chart4,738,-1,-1
Chart5,1,1,0
Chart6,45,-1,-1
Chart7,60,-1,-1
Chart8,44,-1,-1
Chart9,84,-1,-1
Chart10,1,1,0
Chart11,6,-1,-1
Chart12,2,16,14
Chart13,90,-1,-1
Chart14,60,-1,-1
Chart15,746,-1,-1
Chart16,13,-1,-1
Chart17,63,-1,-1
Chart18,1,2,1
Chart19,87,-1,-1
Chart20,1,3,2
Chart21,2,3,1
Chart22,2,7,5
Chart24,7,-1,-1
Chart25,3,23,20
Chart26,2,19,17
Closure1,3425,-1,-1
Closure2,3864,-1,-1
Closure3,126,-1,-1
Closure4,669,-1,-1
Closure5,1953,-1,-1
Closure6,4,31,27
Closure7,1465,-1,-1
Closure8,2659,-1,-1
Closure9,16,-1,-1
Closure10,3203,-1,-1
Closure11,5,30,25
Closure12,3544,-1,-1
Closure13,3938,-1,-1
Closure14,238,-1,-1
Closure15,7,4,-3
Closure16,1,1,0
Closure17,5310,-1,-1
Closure18,3,11,8
Closure19,1,27,26
Closure20,1,9,8
Closure21,3,7,4
Closure22,1,5,4
Closure23,1164,-1,-1
Closure24,3,6,3
Closure25,2762,-1,-1
Closure26,5880,-1,-1
Closure27,18,-1,-1
Closure29,2710,-1,-1
Closure30,2,1,-1
Closure31,752,-1,-1
Closure32,1123,-1,-1
Closure33,1,2,1
Closure34,42,-1,-1
Closure35,9,16,7
Closure36,2183,-1,-1
Closure37,974,-1,-1
Closure38,785,-1,-1
Closure39,3,22,19
Closure40,168,-1,-1
Closure41,3996,-1,-1
Closure42,1048,-1,-1
Closure43,4575,-1,-1
Closure44,517,-1,-1
Closure45,467,-1,-1
Closure46,6,4,-2
Closure47,355,-1,-1
Closure48,803,-1,-1
Closure49,1,2,1
Closure50,2,5,3
Closure51,1,3,2
Closure52,1412,-1,-1
Closure53,1734,-1,-1
Closure54,1911,-1,-1
Closure55,1448,-1,-1
Closure56,1260,-1,-1
