Project,MinRank1,MinRank2,Difference
Chart1,1,1,0
Chart2,39,51,12
Chart3,1,2,1
Chart4,33,431,398
Chart5,1,9,8
Chart6,13,56,43
Chart7,18,29,11
Chart8,3,5,2
Chart9,3,11,8
Chart10,1,1,0
Chart11,1,2,1
Chart12,60,16,-44
Chart13,50,1,-49
Chart14,32,1,-31
Chart15,2,7,5
Chart16,4,1,-3
Chart17,1,1,0
Chart18,1,1,0
Chart19,9,1,-8
Chart20,1,6,5
Chart21,9,4,-5
Chart22,1,1,0
Chart24,2,2,0
Chart25,1,3,2
Chart26,1,2,1
Closure1,8,29,21
Closure2,35,69,34
Closure3,15,41,26
Closure4,4,1,-3
Closure5,46,1,-45
Closure6,719,1,-718
Closure7,19,52,33
Closure8,4,10,6
Closure9,1,1,0
Closure10,8,138,130
Closure11,3,3,0
Closure12,1,162,161
Closure13,1457,2704,1247
Closure14,3,2,-1
Closure15,218,116,-102
Closure16,31,185,154
Closure17,149,1,-148
Closure18,31,372,341
Closure19,11,77,66
Closure20,106,193,87
Closure21,7,1,-6
Closure22,1,1,0
Closure23,64,38,-26
Closure24,2,1,-1
Closure25,17,3,-14
Closure26,1060,82,-978
Closure27,2,4,2
Closure29,184,25,-159
Closure30,73,140,67
Closure31,25,243,218
Closure32,60,1,-59
Closure33,18,54,36
Closure34,10,2,-8
Closure35,251,114,-137
Closure36,28,58,30
Closure37,75,551,476
Closure38,3,1,-2
Closure39,8,1,-7
Closure40,60,2,-58
Closure41,597,499,-98
Closure42,32,1,-31
Closure43,70,223,153
Closure44,40,130,90
Closure45,123,18,-105
Closure46,33,1,-32
Closure47,319,5,-314
Closure48,41,1,-40
Closure49,42,112,70
Closure50,11,5,-6
Closure51,1,1,0
Closure52,9,71,62
Closure53,54,11,-43
Closure54,135,46,-89
Closure55,23,32,9
Closure56,2,29,27
Closure57,7,21,14
Closure58,31,89,58
Closure59,607,1482,875
Closure60,83,54,-29
Closure61,12,86,74
Closure62,1,1,0
Closure63,1,1,0
Closure64,329,700,371
Closure65,54,2,-52
Closure66,9,2,-7
Closure67,8,13,5
Closure68,78,4,-74
Closure69,132,229,97
Closure70,12,1,-11
Closure71,31,1,-30
Closure72,82,200,118
Closure73,5,1,-4
Closure74,182,3,-179
Closure75,123,78,-45
Closure76,14,7,-7
Closure77,142,12,-130
Closure78,1452,11,-1441
Closure79,24,86,62
Closure80,1,235,234
Closure81,8,4,-4
Closure82,948,2817,1869
Closure83,4,1,-3
Closure84,8,5,-3
Closure85,5,10,5
Closure86,2,38,36
Closure87,5,53,48
