Project,now,before,Difference
Chart1,155,42,-113
Chart2,120,92,-28
Chart3,6,3,-3
Chart4,158,171,13
Chart5,8,8,0
Chart6,58,57,-1
Chart7,116,81,-35
Chart8,15,1,-14
Chart9,6,14,8
Chart10,3,3,0
Chart11,8,5,-3
Chart12,59,13,-46
Chart13,17,47,30
Chart14,1,6,5
Chart15,37,29,-8
Chart16,5,1,-4
Chart17,2,2,0
Chart18,9,3,-6
Chart19,4,1,-3
Chart20,14,5,-9
Chart21,3,3,0
Chart22,12,12,0
Chart24,4,3,-1
Chart25,2539,2640,101
Chart26,142,134,-8
Closure1,963,240,-723
Closure2,91,95,4
Closure3,183,279,96
Closure4,2038,168,-1870
Closure5,710,154,-556
Closure6,1,1,0
Closure7,1,2,1
Closure8,120,123,3
Closure9,1,1,0
Closure10,687,264,-423
Closure11,252,2712,2460
Closure12,892,1081,189
Closure13,1094,5651,4557
Closure14,5,3,-2
Closure15,460,185,-275
Closure16,91,111,20
Closure17,412,114,-298
Closure18,2527,1805,-722
Closure19,2,1,-1
Closure20,17,2,-15
Closure21,18,7,-11
Closure22,1,2,1
Closure23,10,8,-2
Closure24,1,1,0
Closure25,108,107,-1
Closure26,24,5,-19
Closure27,5,3,-2
Closure29,1374,394,-980
Closure30,445,222,-223
Closure31,2079,1492,-587
Closure32,34,35,1
Closure33,1487,573,-914
Closure34,422,199,-223
Closure35,16,6,-10
Closure36,1474,1062,-412
Closure37,562,967,405
Closure38,987,284,-703
Closure39,85,68,-17
Closure40,202,120,-82
Closure41,2169,902,-1267
Closure42,2,1,-1
Closure43,2989,465,-2524
Closure44,545,571,26
Closure45,2002,280,-1722
Closure46,1,1,0
Closure47,353,336,-17
Closure48,1620,2192,572
Closure49,643,1172,529
Closure50,107,88,-19
Closure51,1020,274,-746
Closure52,224,138,-86
Closure53,283,47,-236
Closure54,296,39,-257
Closure55,640,329,-311
Closure56,39,59,20
Closure57,257,48,-209
Closure58,7,7,0
Closure59,7675,5974,-1701
Closure60,337,29,-308
Closure61,657,115,-542
Closure62,1,4,3
Closure63,1,4,3
Closure64,1682,1556,-126
Closure65,227,71,-156
Closure66,3569,2781,-788
Closure67,814,223,-591
Closure68,4,3,-1
Closure69,2449,2435,-14
Closure70,2462,2674,212
Closure71,1490,383,-1107
Closure72,2258,241,-2017
Closure73,1862,1355,-507
Closure74,129,71,-58
Closure75,12,8,-4
Closure76,180,116,-64
Closure77,540,1329,789
Closure78,2,1,-1
Closure79,50,49,-1
Closure80,179,20,-159
Closure81,269,137,-132
Closure82,2265,599,-1666
Closure83,46,10,-36
Closure84,72,172,100
Closure85,120,162,42
Closure86,3,2,-1
Closure87,603,150,-453
Closure88,76,69,-7
Closure89,1582,164,-1418
Closure90,234,46,-188
Closure91,1650,284,-1366
Closure92,159,85,-74
Closure93,160,85,-75
Closure94,4,4,0
Closure95,2040,1640,-400
Closure96,1116,424,-692
Closure97,13,1,-12
Closure98,927,425,-502
Closure99,217,22,-195
Closure100,107,7,-100
Closure101,1804,2775,971
Closure102,4090,4752,662
Closure103,422,290,-132
Closure104,30,13,-17
Closure105,43,7,-36
Closure106,15,26,11
Closure107,486,132,-354
Closure108,300,237,-63
Closure109,264,33,-231
Closure110,6,2,-4
Closure111,1,1,0
Closure112,149,89,-60
Closure113,29,17,-12
Closure114,1360,215,-1145
Closure115,8,8,0
Closure116,225,14,-211
Closure117,4033,279,-3754
Closure118,7,2,-5
Closure120,58,285,227
Closure121,635,388,-247
Closure122,13,9,-4
Closure123,877,219,-658
Closure124,28,10,-18
Closure125,1928,563,-1365
Closure126,34,5,-29
Closure127,205,200,-5
Closure128,411,133,-278
Closure129,3310,2329,-981
Closure130,2749,545,-2204
Closure131,2930,340,-2590
Closure132,100,80,-20
Closure133,237,597,360
Lang1,3,3,0
Lang2,3,3,0
Lang3,1,3,2
Lang4,3,2,-1
Lang5,3,1,-2
Lang6,58,98,40
Lang7,15,122,107
Lang8,17,8,-9
Lang9,137,92,-45
Lang10,67,48,-19
Lang11,7,3,-4
Lang12,6,5,-1
Lang13,4,5,1
Lang14,2,4,2
Lang15,188,191,3
Lang16,59,27,-32
Lang17,5,102,97
Lang18,71,41,-30
