Project,now,before,Difference
Chart1,1,1,0
Chart2,16,34,18
Chart3,2,2,0
Chart4,116,192,76
Chart5,5,5,0
Chart6,97,96,-1
Chart7,30,28,-2
Chart8,3,3,0
Chart9,7,6,-1
Chart10,1,1,0
Chart11,2,2,0
Chart12,44,41,-3
Chart13,1,1,0
Chart14,7,1,-6
Chart15,1,8,7
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,1,1,0
Chart20,6,6,0
Chart21,4,3,-1
Chart22,1,1,0
Chart24,1,1,0
Chart25,3,12,9
Chart26,1,1,0
Closure1,33,36,3
Closure2,80,86,6
Closure3,40,41,1
Closure4,1,1,0
Closure5,2,1,-1
Closure6,1,1,0
Closure7,62,64,2
Closure8,4,3,-1
Closure9,1,1,0
Closure10,214,222,8
Closure11,3,3,0
Closure12,279,332,53
Closure13,2219,2227,8
Closure14,1,1,0
Closure15,94,108,14
Closure16,139,126,-13
Closure17,1,1,0
Closure18,405,506,101
Closure19,23,25,2
Closure20,36,36,0
Closure21,1,1,0
Closure22,1,1,0
Closure23,6,7,1
Closure24,1,1,0
Closure25,44,32,-12
Closure26,22,15,-7
Closure27,5,5,0
Closure29,22,22,0
Closure30,155,143,-12
Closure31,204,294,90
Closure32,1,1,0
Closure33,24,18,-6
Closure34,3,2,-1
Closure35,89,75,-14
Closure36,53,53,0
Closure37,274,289,15
Closure38,1,1,0
Closure39,1,1,0
Closure40,2,1,-1
Closure41,393,382,-11
Closure42,1,3,2
Closure43,113,177,64
Closure44,160,154,-6
Closure45,21,22,1
Closure46,1,1,0
Closure47,4,4,0
Closure48,3,2,-1
Closure49,87,109,22
Closure50,4,3,-1
Closure51,1,1,0
Closure52,96,98,2
Closure53,52,53,1
Closure54,43,40,-3
Closure55,30,33,3
Closure56,21,23,2
Closure57,46,40,-6
Closure58,9,44,35
Closure59,653,881,228
Closure60,55,70,15
Closure61,52,80,28
Closure62,1,1,0
Closure63,1,1,0
Closure64,516,604,88
Closure65,50,46,-4
Closure66,3,6,3
Closure67,2,8,6
Closure68,9,4,-5
Closure69,458,508,50
Closure70,1,1,0
Closure71,1,1,0
Closure72,199,207,8
Closure73,1,1,0
Closure74,3,5,2
Closure75,22,24,2
Closure76,3,4,1
Closure77,10,5,-5
Closure78,13,9,-4
Closure79,79,101,22
Closure80,87,97,10
Closure81,3,3,0
Closure82,2401,2336,-65
Closure83,1,1,0
Closure84,7,8,1
Closure85,2,5,3
Closure86,32,28,-4
Closure87,70,78,8
Closure88,1,1,0
Closure89,3,7,4
Closure90,18,19,1
Closure91,137,133,-4
Closure92,2,2,0
Closure93,2,2,0
Closure94,23,19,-4
Closure95,1133,1070,-63
Closure96,51,51,0
Closure97,90,88,-2
Closure98,50,70,20
Closure99,4,2,-2
Closure100,7,18,11
Closure101,1712,2030,318
Closure102,3673,4087,414
Closure103,585,657,72
Closure104,3,3,0
Closure105,17,14,-3
Closure106,2,2,0
Closure107,8,7,-1
Closure108,20,20,0
Closure109,5,9,4
Closure110,24,17,-7
Closure111,72,90,18
Closure112,127,131,4
Closure113,3,3,0
Closure114,14,12,-2
Closure115,3,3,0
Closure116,103,115,12
Closure117,17,15,-2
Closure118,54,51,-3
Closure120,706,702,-4
Closure121,26,23,-3
Closure122,1,1,0
Closure123,115,138,23
Closure124,32,32,0
Closure125,51,50,-1
