Project,now,before,Difference
Chart1,5,1,-4
Chart2,1,34,33
Chart3,4,2,-2
Chart4,12,192,180
Chart5,2,5,3
Chart6,90,96,6
Chart7,30,28,-2
Chart8,7,3,-4
Chart9,11,6,-5
Chart10,1,1,0
Chart11,3,2,-1
Chart12,87,41,-46
Chart13,8,1,-7
Chart14,12,1,-11
Chart15,1,8,7
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,6,1,-5
Chart20,7,6,-1
Chart21,3,3,0
Chart22,1,1,0
Chart24,1,1,0
Chart25,1,12,11
Chart26,1,1,0
Closure1,39,36,-3
Closure2,113,86,-27
Closure3,50,41,-9
Closure4,2,1,-1
Closure5,13,1,-12
Closure6,3,1,-2
Closure7,81,64,-17
Closure8,17,3,-14
Closure9,2,1,-1
Closure10,186,222,36
Closure11,10,3,-7
Closure12,117,332,215
Closure13,2302,2227,-75
Closure14,3,1,-2
Closure15,73,108,35
Closure16,210,126,-84
Closure17,14,1,-13
Closure18,81,506,425
Closure19,21,25,4
Closure20,119,36,-83
Closure21,2,1,-1
Closure22,2,1,-1
Closure23,42,7,-35
Closure24,3,1,-2
Closure25,63,32,-31
Closure26,56,15,-41
Closure27,3,5,2
Closure29,147,22,-125
Closure30,208,143,-65
Closure31,50,294,244
Closure32,10,1,-9
Closure33,79,18,-61
Closure34,11,2,-9
Closure35,295,75,-220
Closure36,136,53,-83
Closure37,146,289,143
Closure38,2,1,-1
Closure39,10,1,-9
Closure40,11,1,-10
Closure41,554,382,-172
Closure42,11,3,-8
Closure43,23,177,154
Closure44,215,154,-61
Closure45,60,22,-38
Closure46,6,1,-5
Closure47,3,4,1
Closure48,4,2,-2
Closure49,102,109,7
Closure50,10,3,-7
Closure51,3,1,-2
Closure52,103,98,-5
Closure53,81,53,-28
Closure54,92,40,-52
Closure55,26,33,7
Closure56,4,23,19
Closure57,74,40,-34
Closure58,2,44,42
Closure59,179,881,702
Closure60,119,70,-49
Closure61,23,80,57
Closure62,1,1,0
Closure63,1,1,0
Closure64,92,604,512
Closure65,62,46,-16
Closure66,6,6,0
Closure67,1,8,7
Closure68,29,4,-25
Closure69,258,508,250
Closure70,5,1,-4
Closure71,4,1,-3
Closure72,143,207,64
Closure73,4,1,-3
Closure74,4,5,1
Closure75,26,24,-2
Closure76,7,4,-3
Closure77,49,5,-44
Closure78,81,9,-72
Closure79,44,101,57
Closure80,62,97,35
Closure81,10,3,-7
Closure82,2655,2336,-319
Closure83,1,1,0
Closure84,6,8,2
Closure85,3,5,2
Closure86,54,28,-26
Closure87,79,78,-1
Closure88,11,1,-10
Closure89,5,7,2
Closure90,27,19,-8
Closure91,187,133,-54
Closure92,2,2,0
Closure93,2,2,0
Closure94,55,19,-36
Closure95,1313,1070,-243
Closure96,42,51,9
Closure97,134,88,-46
Closure98,42,70,28
Closure99,6,2,-4
Closure100,1,18,17
Closure101,628,2030,1402
Closure102,1894,4087,2193
Closure103,286,657,371
Closure104,4,3,-1
Closure105,67,14,-53
Closure106,2,2,0
Closure107,16,7,-9
Closure108,69,20,-49
Closure109,2,9,7
Closure110,88,17,-71
Closure111,50,90,40
Closure112,167,131,-36
Closure113,7,3,-4
Closure114,28,12,-16
Closure115,16,3,-13
Closure116,50,115,65
Closure117,35,15,-20
Closure118,145,51,-94
Closure120,789,702,-87
Closure121,43,23,-20
Closure122,3,1,-2
Closure123,60,138,78
Closure124,12,32,20
Closure125,87,50,-37
Closure126,10,1,-9
Closure127,44,14,-30
Closure128,6,4,-2
Closure129,265,637,372
Closure130,25,64,39
Closure131,16,9,-7
Closure132,18,55,37
Closure133,85,68,-17
Lang1,2,1,-1
Lang2,13,15,2
Lang3,5,2,-3
Lang4,3,1,-2
Lang5,1,1,0
Lang6,13,14,1
Lang7,7,10,3
Lang8,4,4,0
Lang9,58,41,-17
Lang10,22,31,9
Lang11,8,10,2
Lang12,1,7,6
Lang13,2,2,0
Lang14,1,1,0
Lang15,1,1,0
Lang16,31,16,-15
Lang17,11,13,2
Lang18,10,44,34
Lang19,2,1,-1
Lang20,1,1,0
Lang21,1,1,0
Lang22,6,1,-5
Lang24,15,45,30
Lang26,3,1,-2
Lang27,12,1,-11
Lang28,1,2,1
Lang30,5,13,8
Lang31,2,2,0
Lang32,1,4,3
Lang33,1,1,0
Lang34,12,1,-11
Lang35,1,2,1
Lang36,13,19,6
Lang37,1,2,1
Lang38,3,1,-2
Lang39,5,5,0
Lang40,1,1,0
Lang41,4,5,1
Lang42,8,12,4
Lang43,15,12,-3
Lang44,7,13,6
Lang45,22,22,0
Lang46,1,1,0
Lang47,5,3,-2
Lang48,1,1,0
Lang49,1,1,0
Lang50,50,21,-29
Lang53,27,38,11
Lang54,4,2,-2
Lang55,1,1,0
Lang57,1,1,0
Lang58,2,3,1
Lang59,3,4,1
Lang60,2,1,-1
Lang61,29,40,11
Lang62,6,4,-2
Lang63,2,1,-1
Lang64,1,1,0
Lang65,5,8,3
Math1,9,4,-5
Math2,28,16,-12
Math3,3,11,8
Math4,5,9,4
Math5,5,2,-3
Math6,5,133,128
Math7,3,2,-1
Math8,1,1,0
Math9,4,4,0
Math10,30,15,-15
Math11,60,55,-5
Math13,29,53,24
Math14,40,52,12
Math15,20,22,2
Math16,5,1,-4
Math17,7,80,73
Math18,54,35,-19
Math19,7,32,25
Math20,170,608,438
Math21,13,42,29
Math22,2,1,-1
Math23,4,54,50
Math24,61,55,-6
Math25,1,2,1
Math26,8,5,-3
Math27,1,1,0
Math28,2,9,7
Math29,2,7,5
Math30,3,4,1
Math31,10,40,30
Math32,2,13,11
Math33,21,3,-18
Math34,2,1,-1
Math35,4,5,1
Math36,3,4,1
Math37,3,10,7
Math38,2,7,5
Math39,144,86,-58
Math40,2,2,0
Math41,19,14,-5
Math42,23,19,-4
Math43,8,10,2
Math44,82,142,60
Math45,1,2,1
Math46,10,2,-8
Math47,5,2,-3
Math48,17,87,70
Math49,30,17,-13
Math50,1,1,0
Math51,1,8,7
Math52,3,2,-1
Math53,1,1,0
Math54,28,12,-16
Math55,1,1,0
Math56,2,6,4
Math57,3,10,7
Math58,461,307,-154
Math59,4,1,-3
Math60,14,18,4
Math61,1,1,0
Math62,9,12,3
Math63,1,1,0
Math64,24,163,139
Math65,4,1,-3
Math66,13,91,78
Math67,10,6,-4
Math68,8,68,60
Math69,12,6,-6
Math70,1,1,0
Math71,2,36,34
Math72,3,1,-2
Math73,8,4,-4
Math74,397,591,194
Math75,1,3,2
Math76,95,55,-40
Math77,2,1,-1
Math78,8,45,37
Math79,14,28,14
Math80,1,1,0
Math81,1,5,4
Math82,60,46,-14
Math83,1,1,0
Math84,3,1,-2
Math85,20,22,2
Math86,20,15,-5
Math87,28,36,8
Math88,2,1,-1
Math89,1,1,0
Math90,2,3,1
Math91,1,2,1
Math92,1,1,0
Math93,1,2,1
Math94,8,9,1
Math95,5,4,-1
Math96,3,2,-1
Math97,2,1,-1
Math98,3,7,4
Math99,5,2,-3
Math100,6,5,-1
Math101,17,6,-11
Math102,1,2,1
Math103,11,14,3
Math105,2,13,11
Math106,14,4,-10
Mockito1,1,17,16
Mockito2,9,3,-6
Mockito3,3,1,-2
Mockito4,1,1,0
Mockito6,1,21,20
Mockito7,10,29,19
Mockito8,15,6,-9
Mockito9,6,1,-5
Mockito10,9,14,5
Mockito11,1,1,0
Mockito12,7,7,0
Mockito13,27,34,7
Mockito14,12,9,-3
Mockito15,77,102,25
Mockito16,1,4,3
Mockito17,1,2,1
Mockito18,20,15,-5
Mockito19,16,10,-6
Mockito20,165,90,-75
Mockito21,3,3,0
Mockito22,9,10,1
Mockito23,12,4,-8
Mockito24,3,1,-2
Mockito25,1,1,0
Mockito26,72,94,22
Mockito27,15,14,-1
Mockito28,118,183,65
Mockito29,1,1,0
Mockito30,1,1,0
Mockito31,7,5,-2
Mockito32,24,1,-23
Mockito33,96,93,-3
Mockito34,8,2,-6
Mockito35,4,1,-3
Mockito36,6,4,-2
Mockito37,13,7,-6
Mockito38,4,3,-1
Time1,11,13,2
Time2,15,3,-12
Time3,3,1,-2
Time4,20,6,-14
Time5,7,17,10
Time6,4,8,4
Time7,20,20,0
Time8,11,12,1
