Project,now,before,Difference
Chart1,60,42,-18
Chart2,107,92,-15
Chart3,6,3,-3
Chart4,59,165,106
Chart5,8,8,0
Chart6,68,57,-11
Chart7,74,81,7
Chart8,7,1,-6
Chart9,14,14,0
Chart10,3,3,0
Chart11,3,5,2
Chart12,19,13,-6
Chart13,65,47,-18
Chart14,24,15,-9
Chart15,26,29,3
Chart16,1,1,0
Chart17,2,2,0
Chart18,3,3,0
Chart19,2,1,-1
Chart20,14,5,-9
Chart21,2,3,1
Chart22,3,51,48
Chart24,1,3,2
Chart25,2535,2745,210
Chart26,133,134,1
Closure1,1025,122,-903
Closure2,125,96,-29
Closure3,524,279,-245
Closure4,51,168,117
Closure5,257,154,-103
Closure6,1,1,0
Closure7,2,2,0
Closure8,354,123,-231
Closure9,1,1,0
Closure10,450,264,-186
Closure11,289,2712,2423
Closure12,757,1081,324
Closure13,2758,5651,2893
Closure14,1,1,0
Closure15,250,185,-65
Closure16,103,93,-10
Closure17,157,114,-43
Closure18,703,1805,1102
Closure19,9,9,0
Closure20,23,2,-21
Closure21,10,15,5
Closure22,18,14,-4
Closure23,10,8,-2
Closure24,1,1,0
Closure25,107,107,0
Closure26,15,11,-4
Closure27,1,3,2
Closure29,779,357,-422
Closure30,278,220,-58
Closure31,439,1492,1053
Closure32,38,30,-8
Closure33,960,573,-387
Closure34,906,199,-707
Closure35,7,6,-1
Closure36,1047,1062,15
Closure37,130,967,837
Closure38,1113,284,-829
Closure39,80,73,-7
Closure40,337,120,-217
Closure41,533,902,369
Closure42,1,1,0
Closure43,126,465,339
Closure44,413,571,158
Closure45,383,280,-103
Closure46,1,1,0
Closure47,219,274,55
Closure48,393,2192,1799
Closure49,234,1090,856
Closure50,85,76,-9
Closure51,629,274,-355
Closure52,302,138,-164
Closure53,209,47,-162
Closure54,57,31,-26
Closure55,735,329,-406
Closure56,34,50,16
Closure57,696,50,-646
Closure58,4,7,3
Closure59,2097,5974,3877
Closure60,389,26,-363
Closure61,824,115,-709
Closure62,1,4,3
Closure63,1,4,3
Closure64,402,1556,1154
Closure65,1314,283,-1031
Closure66,1449,2784,1335
Closure67,109,223,114
Closure68,4,3,-1
Closure69,814,2398,1584
Closure70,814,2674,1860
Closure71,418,390,-28
