Project,now,before,Difference
Chart-1,31,42,11
Chart-2,92,92,0
Chart-3,1,3,2
Chart-4,43,171,128
Chart-5,4,8,4
Chart-6,41,57,16
Chart-7,30,81,51
Chart-8,2,1,-1
Chart-9,3,14,11
Chart-10,1,3,2
Chart-11,1,5,4
Chart-12,21,13,-8
Chart-13,44,47,3
Chart-14,19,6,-13
Chart-15,17,29,12
Chart-16,4,1,-3
Chart-17,1,2,1
Chart-18,1,3,2
Chart-19,2,1,-1
Chart-20,7,5,-2
Chart-21,7,3,-4
Chart-22,1,12,11
Chart-23,-1,-1,0
Chart-24,3,3,0
Chart-25,947,2640,1693
Chart-26,14,134,120
Closure-1,134,240,106
Closure-2,72,95,23
Closure-3,363,279,-84
Closure-4,101,168,67
Closure-5,129,154,25
Closure-6,1,1,0
Closure-7,2,2,0
Closure-8,113,123,10
Closure-9,1,1,0
Closure-10,166,264,98
Closure-11,146,2712,2566
Closure-12,258,1081,823
Closure-13,4991,5651,660
Closure-14,1,3,2
Closure-15,144,185,41
Closure-16,68,111,43
Closure-17,100,114,14
Closure-18,766,1805,1039
Closure-19,1,1,0
Closure-20,4,2,-2
Closure-21,7,7,0
Closure-22,2,2,0
Closure-23,3,8,5
Closure-24,1,1,0
Closure-25,103,107,4
Closure-26,28,5,-23
Closure-27,2,3,1
Closure-28,-1,-1,0
Closure-29,299,394,95
Closure-30,156,222,66
Closure-31,878,1492,614
Closure-32,34,35,1
Closure-33,448,573,125
Closure-34,191,199,8
Closure-35,8,6,-2
Closure-36,712,1062,350
Closure-37,666,967,301
Closure-38,249,284,35
Closure-39,27,68,41
Closure-40,105,120,15
Closure-41,1134,902,-232
Closure-42,1,1,0
Closure-43,364,465,101
Closure-44,459,571,112
Closure-45,229,280,51
Closure-46,1,1,0
Closure-47,212,336,124
Closure-48,1154,2192,1038
Closure-49,786,1172,386
Closure-50,64,88,24
Closure-51,219,274,55
Closure-52,104,138,34
Closure-53,41,47,6
Closure-54,27,39,12
Closure-55,230,329,99
Closure-56,27,59,32
Closure-57,27,48,21
Closure-58,4,7,3
Closure-59,4556,5974,1418
Closure-60,22,29,7
Closure-61,90,115,25
Closure-62,1,4,3
Closure-63,1,4,3
Closure-64,990,1556,566
Closure-65,61,71,10
Closure-66,2649,2781,132
Closure-67,184,223,39
Closure-68,3,3,0
Closure-69,1943,2435,492
Closure-70,2131,2674,543
Closure-71,287,383,96
Closure-72,203,241,38
Closure-73,686,1355,669
Closure-74,70,71,1
Closure-75,6,8,2
Closure-76,99,116,17
Closure-77,1075,1329,254
Closure-78,1,1,0
Closure-79,31,49,18
Closure-80,9,20,11
Closure-81,115,137,22
Closure-82,352,599,247
Closure-83,11,10,-1
Closure-84,136,172,36
Closure-85,100,162,62
Closure-86,1,2,1
Closure-87,97,150,53
Closure-88,50,69,19
Closure-89,115,164,49
Closure-90,22,46,24
Closure-91,337,284,-53
Closure-92,73,85,12
Closure-93,73,85,12
Closure-94,5,4,-1
Closure-95,892,1640,748
Closure-96,212,424,212
Closure-97,11,1,-10
Closure-98,158,425,267
Closure-99,49,22,-27
Closure-100,1,7,6
Closure-101,1032,2775,1743
Closure-102,4423,4752,329
Closure-103,211,290,79
Closure-104,6,13,7
Closure-105,44,7,-37
Closure-106,3,26,23
Closure-107,119,132,13
Closure-108,181,237,56
Closure-109,13,33,20
Closure-110,3,2,-1
Closure-111,1,1,0
Closure-112,82,89,7
Closure-113,8,17,9
Closure-114,112,215,103
Closure-115,6,8,2
