Project,now,before,Difference
Chart-1,14,42,28
Chart-2,68,92,24
Chart-3,3,3,0
Chart-4,34,171,137
Chart-5,1,8,7
Chart-6,18,57,39
Chart-7,21,81,60
Chart-8,4,1,-3
Chart-9,4,14,10
Chart-10,1,3,2
Chart-11,1,5,4
Chart-12,59,13,-46
Chart-13,69,47,-22
Chart-14,72,6,-66
Chart-15,8,29,21
Chart-16,16,1,-15
Chart-17,1,2,1
Chart-18,1,3,2
Chart-19,3,1,-2
Chart-20,6,5,-1
Chart-21,15,3,-12
Chart-22,1,12,11
Chart-23,-1,-1,0
Chart-24,2,3,1
Chart-25,141,2640,2499
Chart-26,36,134,98
Closure-1,70,240,170
Closure-2,25,95,70
Closure-3,223,279,56
Closure-4,93,168,75
Closure-5,174,154,-20
Closure-6,23,1,-22
Closure-7,1,2,1
Closure-8,77,123,46
Closure-9,1,1,0
Closure-10,30,264,234
Closure-11,7,2712,2705
Closure-12,14,1081,1067
Closure-13,2853,5651,2798
Closure-14,1,3,2
Closure-15,221,185,-36
Closure-16,34,111,77
Closure-17,142,114,-28
Closure-18,221,1805,1584
Closure-19,1,1,0
Closure-20,6,2,-4
Closure-21,3,7,4
Closure-22,2,2,0
Closure-23,8,8,0
Closure-24,1,1,0
Closure-25,116,107,-9
Closure-26,72,5,-67
Closure-27,4,3,-1
Closure-28,-1,-1,0
Closure-29,225,394,169
Closure-30,70,222,152
Closure-31,232,1492,1260
Closure-32,45,35,-10
Closure-33,227,573,346
Closure-34,241,199,-42
Closure-35,40,6,-34
Closure-36,331,1062,731
Closure-37,198,967,769
Closure-38,205,284,79
Closure-39,20,68,48
Closure-40,124,120,-4
Closure-41,1578,902,-676
Closure-42,2,1,-1
Closure-43,319,465,146
Closure-44,392,571,179
Closure-45,342,280,-62
Closure-46,7,1,-6
Closure-47,357,336,-21
Closure-48,1144,2192,1048
Closure-49,16,1172,1156
Closure-50,28,88,60
Closure-51,75,274,199
Closure-52,47,138,91
Closure-53,65,47,-18
Closure-54,45,39,-6
Closure-55,257,329,72
Closure-56,4,59,55
Closure-57,18,48,30
Closure-58,6,7,1
Closure-59,2063,5974,3911
Closure-60,18,29,11
Closure-61,38,115,77
Closure-62,1,4,3
Closure-63,1,4,3
Closure-64,646,1556,910
Closure-65,106,71,-35
Closure-66,1148,2781,1633
Closure-67,206,223,17
Closure-68,5,3,-2
Closure-69,1038,2435,1397
Closure-70,966,2674,1708
Closure-71,414,383,-31
Closure-72,299,241,-58
Closure-73,396,1355,959
Closure-74,454,71,-383
Closure-75,6,8,2
Closure-76,118,116,-2
Closure-77,1100,1329,229
Closure-78,1171,1,-1170
Closure-79,13,49,36
Closure-80,1,20,19
Closure-81,79,137,58
Closure-82,299,599,300
Closure-83,34,10,-24
Closure-84,107,172,65
Closure-85,48,162,114
Closure-86,1,2,1
Closure-87,42,150,108
Closure-88,38,69,31
Closure-89,168,164,-4
Closure-90,18,46,28
Closure-91,673,284,-389
Closure-92,40,85,45
Closure-93,40,85,45
Closure-94,82,4,-78
Closure-95,633,1640,1007
Closure-96,23,424,401
Closure-97,58,1,-57
Closure-98,18,425,407
Closure-99,150,22,-128
Closure-100,1,7,6
Closure-101,389,2775,2386
Closure-102,1659,4752,3093
Closure-103,22,290,268
Closure-104,12,13,1
Closure-105,68,7,-61
Closure-106,3,26,23
Closure-107,82,132,50
Closure-108,49,237,188
Closure-109,4,33,29
Closure-110,6,2,-4
Closure-111,1,1,0
Closure-112,413,89,-324
Closure-113,3,17,14
Closure-114,240,215,-25
Closure-115,24,8,-16
Closure-116,15,14,-1
Closure-117,171,279,108
Closure-118,12,2,-10
Closure-119,-1,-1,0
Closure-120,2,285,283
Closure-121,377,388,11
Closure-122,2,9,7
Closure-123,260,219,-41
Closure-124,3,10,7
Closure-125,397,563,166
Closure-126,40,5,-35
Closure-127,67,200,133
Closure-128,30,133,103
Closure-129,659,2329,1670
Closure-130,199,545,346
Closure-131,197,340,143
Closure-132,19,80,61
Closure-133,29,597,568
Lang-1,3,3,0
Lang-2,6,3,-3
Lang-3,27,3,-24
Lang-4,1,2,1
Lang-5,3,1,-2
Lang-6,23,98,75
Lang-7,1,122,121
Lang-8,4,8,4
Lang-9,119,92,-27
Lang-10,13,48,35
Lang-11,7,3,-4
Lang-12,1,5,4
Lang-13,1,5,4
