Project,MinRank1,MinRank2,Difference
Chart1,35,42,7
Chart2,91,92,1
Chart3,1,3,2
Chart4,88,179,91
Chart5,5,8,3
Chart6,61,104,43
Chart7,42,81,39
Chart8,2,1,-1
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,21,13,-8
Chart13,43,47,4
Chart14,20,6,-14
Chart15,24,29,5
Chart16,1,1,0
Chart17,2,2,0
Chart18,2,3,1
Chart19,2,1,-1
Chart20,7,5,-2
Chart21,6,3,-3
Chart22,2,12,10
Chart24,3,3,0
Chart25,1677,2640,963
Chart26,16,134,118
Closure1,269,619,350
Closure2,41,66,25
Closure3,324,279,-45
Closure4,152,191,39
Closure5,148,154,6
Closure6,1,1,0
Closure7,2,2,0
Closure8,120,123,3
Closure9,1,1,0
Closure10,164,221,57
Closure11,99,1147,1048
Closure12,196,1081,885
Closure13,5442,5651,209
Closure14,3,4,1
Closure15,170,185,15
Closure16,135,200,65
Closure17,77,86,9
Closure18,1506,2060,554
Closure19,1,1,0
Closure20,4,2,-2
Closure21,6,6,0
Closure22,4,4,0
Closure23,3,8,5
Closure24,1,1,0
Closure25,105,107,2
Closure26,24,5,-19
Closure27,2,3,1
Closure29,306,432,126
Closure30,227,242,15
Closure31,1239,1664,425
Closure32,38,35,-3
Closure33,468,510,42
Closure34,271,230,-41
Closure35,7,6,-1
Closure36,914,1062,148
Closure37,823,1226,403
Closure38,343,345,2
Closure39,18,21,3
Closure40,109,120,11
Closure41,749,695,-54
Closure42,1,1,0
Closure43,427,506,79
Closure44,702,778,76
Closure45,255,280,25
Closure46,1,1,0
Closure47,264,338,74
Closure48,408,389,-19
Closure49,1078,1260,182
Closure50,79,88,9
Closure51,275,326,51
Closure52,97,116,19
Closure53,44,47,3
Closure54,43,55,12
Closure55,274,329,55
Closure56,51,65,14
Closure57,19,25,6
Closure58,4,7,3
Closure59,5499,6779,1280
Closure60,20,19,-1
Closure61,127,138,11
Closure62,1,4,3
Closure63,1,4,3
Closure64,1208,1484,276
Closure65,74,78,4
Closure66,2659,2743,84
Closure67,251,281,30
Closure68,3,3,0
Closure69,889,1006,117
Closure70,1366,2011,645
Closure71,201,284,83
Closure72,232,241,9
Closure73,307,305,-2
Closure74,111,117,6
Closure75,8,8,0
Closure76,108,136,28
Closure77,350,306,-44
Closure78,1,1,0
Closure79,33,51,18
Closure80,9,13,4
Closure81,160,173,13
Closure82,808,1092,284
Closure83,11,10,-1
Closure84,188,195,7
Closure85,137,164,27
Closure86,1,2,1
Closure87,112,150,38
Closure88,68,69,1
Closure89,149,164,15
Closure90,29,46,17
Closure91,331,284,-47
Closure92,77,85,8
Closure93,77,85,8
Closure94,5,4,-1
Closure95,1286,1764,478
Closure96,175,247,72
Closure97,11,1,-10
Closure98,126,425,299
Closure99,24,19,-5
Closure100,1,7,6
Closure101,1442,2775,1333
Closure102,4560,4752,192
Closure103,222,289,67
Closure104,7,13,6
Closure105,44,7,-37
Closure106,14,105,91
Closure107,120,132,12
Closure108,194,237,43
Closure109,15,33,18
Closure110,3,2,-1
Closure111,1,1,0
Closure112,109,109,0
Closure113,12,17,5
Closure114,167,215,48
Closure115,7,8,1
Closure116,16,30,14
Closure117,204,225,21
Closure118,1,2,1
Closure120,68,239,171
Closure121,316,388,72
Closure122,7,9,2
Closure123,138,159,21
Closure124,9,10,1
Closure125,383,396,13
Closure126,26,5,-21
Closure127,173,210,37
Closure128,90,102,12
Closure129,3180,3293,113
Closure130,392,545,153
Closure131,295,300,5
Closure132,73,80,7
Closure133,40,516,476
Lang1,3,3,0
Lang2,3,3,0
Lang3,7,3,-4
Lang4,4,2,-2
Lang5,2,1,-1
Lang6,48,98,50
Lang7,6,122,116
Lang8,4,6,2
Lang9,121,142,21
Lang10,52,56,4
Lang11,4,3,-1
Lang12,1,5,4
Lang13,1,5,4
Lang14,1,4,3
Lang15,43,191,148
Lang16,41,27,-14
Lang17,26,102,76
Lang18,30,41,11
Lang19,6,8,2
Lang20,3,8,5
Lang21,1,2,1
Lang22,28,31,3
Lang24,16,64,48
Lang26,12,7,-5
Lang27,118,127,9
Lang28,2,3,1
Lang30,1,8,7
Lang31,4,4,0
Lang32,13,26,13
Lang33,3,7,4
Lang34,61,64,3
Lang35,2,2,0
Lang36,32,42,10
Lang37,1,6,5
Lang38,1,3,2
Lang39,35,27,-8
Lang40,1,2,1
Lang41,5,6,1
Lang42,13,13,0
Lang43,4,6,2
Lang44,2,3,1
Lang45,16,10,-6
Lang46,1,1,0
Lang47,8,5,-3
Lang48,2,2,0
Lang49,1,1,0
Lang50,14,8,-6
Lang53,32,16,-16
Lang54,2,3,1
Lang55,4,7,3
Lang57,3,6,3
Lang58,4,20,16
Lang59,1,6,5
Lang60,2,2,0
Lang61,12,21,9
Lang62,3,4,1
Lang63,1,1,0
Lang64,3,4,1
Lang65,8,7,-1
Math1,9,8,-1
Math2,39,44,5
Math3,5,3,-2
Math4,15,17,2
Math5,1,1,0
Math6,83,170,87
Math7,35,42,7
Math8,2,4,2
Math9,1,1,0
Math10,13,12,-1
Math11,41,31,-10
Math13,93,159,66
Math14,83,99,16
Math15,199,211,12
Math16,1,1,0
Math17,86,89,3
Math18,10,14,4
Math19,40,56,16
Math20,33,598,565
Math21,13,41,28
Math22,1,1,0
Math23,39,148,109
Math24,117,150,33
Math25,1,1,0
Math26,45,38,-7
Math27,1,1,0
Math28,13,12,-1
Math29,1,6,5
Math30,19,41,22
Math31,166,190,24
Math32,1,4,3
Math33,29,44,15
Math34,1,3,2
Math35,6,3,-3
Math36,2,2,0
Math37,8,6,-2
Math38,7,5,-2
Math39,106,117,11
Math40,50,33,-17
Math41,31,43,12
Math42,37,72,35
Math43,55,72,17
Math44,13,14,1
Math45,1,1,0
Math46,2,1,-1
Math47,2,2,0
Math48,298,355,57
Math49,421,7,-414
Math50,1,1,0
Math51,28,30,2
Math52,7,22,15
Math53,1,1,0
Math54,145,136,-9
Math55,1,1,0
Math56,1,20,19
Math57,2,4,2
Math58,501,545,44
Math59,1,2,1
Math60,34,36,2
Math61,1,1,0
Math62,50,128,78
Math63,1,1,0
Math64,123,144,21
Math65,14,41,27
Math66,36,54,18
Math67,193,8,-185
Math68,111,127,16
Math69,35,44,9
Math70,1,1,0
Math71,1,1,0
Math72,1,1,0
Math73,1,1,0
Math74,710,777,67
Math75,1,1,0
Math76,27,99,72
Math77,1,19,18
Math78,13,117,104
Math79,28,29,1
Math80,4,14,10
Math81,1,10,9
Math82,55,151,96
Math83,8,40,32
Math84,43,45,2
Math85,56,77,21
Math86,65,75,10
Math87,25,115,90
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,2,1,-1
Math92,1,2,1
Math93,2,2,0
Math94,9,6,-3
Math95,2,15,13
Math96,7,5,-2
Math97,1,1,0
Math98,1,4,3
Math99,3,4,1
Math100,16,9,-7
Math101,13,12,-1
Math102,4,3,-1
Math103,33,32,-1
Math105,3,25,22
Math106,16,10,-6
Mockito1,2,2,0
Mockito2,21,8,-13
Mockito3,1,1,0
Mockito4,5,7,2
Mockito5,4060,4060,0
Mockito6,2,1,-1
Mockito7,35,50,15
Mockito8,32,31,-1
Mockito9,630,1827,1197
Mockito10,9,12,3
Mockito11,1,1,0
Mockito12,1,2,1
Mockito13,80,85,5
Mockito14,101,96,-5
Mockito15,105,178,73
Mockito16,5,4,-1
Mockito17,2,4,2
Mockito18,3,5,2
Mockito19,9,12,3
Mockito20,100,118,18
Mockito21,1,1,0
Mockito22,15,11,-4
Mockito23,55,66,11
Mockito24,1,1,0
Mockito25,61,63,2
Mockito26,883,-1,-1
Mockito27,23,37,14
Mockito28,148,198,50
Mockito29,13,31,18
Mockito30,1,1,0
Mockito31,2,2,0
Mockito32,3,2,-1
Mockito33,127,197,70
Mockito34,52,62,10
Mockito35,1,1,0
Mockito36,4,4,0
Mockito37,5,4,-1
Mockito38,5,5,0
Time1,2,2,0
Time2,3,3,0
Time3,1,1,0
Time4,16,30,14
Time5,16,26,10
Time6,8,4,-4
Time7,11,17,6
Time8,27,24,-3
Time9,3,3,0
Time10,121,199,78
Time11,414,448,34
Time12,4,7,3
Time13,19,19,0
Time14,1,5,4
Time15,2,2,0
Time16,15,7,-8
Time17,1,5,4
Time18,2,3,1
Time19,438,620,182
Time20,421,556,135
Time21,24,33,9
Time22,15,16,1
Time23,15,41,26
Time24,325,466,141
Time25,320,383,63
Time26,211,344,133
Time27,286,346,60
