Project,Statement,Rank1,Rank2,Difference
Chart1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer#1797,43,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#755,103,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#757,101,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#1242,74,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#1243,111,-1,-1
Chart3,org.jfree.data.time.TimeSeries#1056,6,3,-3
Chart3,org.jfree.data.time.TimeSeries#1057,1,4,3
Chart4,org.jfree.chart.plot.XYPlot#4493,114,-1,-1
Chart5,org.jfree.data.xy.XYSeries#548,5,8,3
Chart6,org.jfree.chart.util.ShapeList#111,28,-1,-1
Chart7,org.jfree.data.time.TimePeriodValues#300,33,-1,-1
Chart7,org.jfree.data.time.TimePeriodValues#302,105,-1,-1
Chart8,org.jfree.data.time.Week#175,2,1,-1
Chart9,org.jfree.data.time.TimeSeries#944,3,14,11
Chart10,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator#65,1,3,2
Chart11,org.jfree.chart.util.ShapeUtilities#275,1,5,4
Chart12,org.jfree.chart.plot.MultiplePiePlot#145,41,13,-28
Chart13,org.jfree.chart.block.BorderArrangement#454,114,-1,-1
Chart14,org.jfree.chart.plot.XYPlot#2293,212,-1,-1
Chart14,org.jfree.chart.plot.XYPlot#2529,225,-1,-1
Chart14,org.jfree.chart.plot.CategoryPlot#2166,57,15,-42
Chart14,org.jfree.chart.plot.CategoryPlot#2448,230,-1,-1
Chart15,org.jfree.chart.plot.PiePlot#2051,40,-1,-1
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#207,1,1,0
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#208,2,2,0
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#338,22,-1,-1
Chart17,org.jfree.data.time.TimeSeries#857,2,2,0
Chart18,org.jfree.data.DefaultKeyedValues#318,2,3,1
Chart18,org.jfree.data.DefaultKeyedValues#335,6,9,3
Chart18,org.jfree.data.DefaultKeyedValues2D#455,11,10,-1
Chart18,org.jfree.data.DefaultKeyedValues2D#458,10,13,3
Chart18,org.jfree.data.DefaultKeyedValues2D#460,14,15,1
