Project,MinRank1,MinRank2,Difference
Chart1,35,-1,-1
Chart2,66,-1,-1
Chart3,25,-1,-1
Chart4,103,-1,-1
Chart5,7,8,1
Chart6,19,-1,-1
Chart7,30,-1,-1
Chart8,12,-1,-1
Chart9,24,10,-14
Chart10,1,1,0
Chart11,1,5,4
Chart12,192,-1,-1
Chart13,109,-1,-1
Chart14,9,8,-1
Chart15,36,-1,-1
Chart16,5,5,0
Chart17,5,5,0
Chart18,4,5,1
Chart19,1,1,0
Chart20,14,-1,-1
Chart21,1,1,0
Chart22,4,5,1
Chart24,4,4,0
Chart25,2,3,1
Chart26,180,-1,-1
Closure1,347,-1,-1
Closure2,96,10,-86
Closure3,413,-1,-1
Closure4,618,-1,-1
Closure5,732,-1,-1
Closure6,6,6,0
Closure7,299,-1,-1
Closure8,438,-1,-1
Closure9,1,1,0
Closure10,73,-1,-1
Closure11,9,-1,-1
Closure12,4,-1,-1
Closure13,1864,-1,-1
Closure14,260,-1,-1
Closure15,1356,-1,-1
Closure16,430,-1,-1
Closure17,113,10,-103
Closure18,148,-1,-1
Closure19,4,6,2
Closure20,573,-1,-1
Closure21,10,7,-3
Closure22,1,1,0
Closure23,590,-1,-1
Closure24,2,3,1
Closure25,346,-1,-1
Closure26,3966,-1,-1
Closure27,1,1,0
Closure29,905,-1,-1
Closure30,272,-1,-1
Closure31,163,-1,-1
Closure32,676,-1,-1
Closure33,450,-1,-1
Closure34,185,-1,-1
Closure35,656,-1,-1
Closure36,829,-1,-1
Closure37,117,-1,-1
Closure38,294,-1,-1
Closure39,4,4,0
Closure40,1212,-1,-1
Closure41,1734,-1,-1
Closure42,332,-1,-1
Closure43,537,-1,-1
Closure44,341,-1,-1
Closure45,557,-1,-1
Closure46,2,2,0
Closure47,2141,-1,-1
Closure48,1353,-1,-1
Closure49,15,-1,-1
Closure50,175,-1,-1
Closure51,73,-1,-1
Closure52,7,7,0
Closure53,517,-1,-1
Closure54,267,-1,-1
Closure55,485,-1,-1
Closure56,1,1,0
Closure57,3,4,1
Closure58,361,-1,-1
Closure59,1308,-1,-1
Closure60,2,2,0
Closure61,173,-1,-1
