Project,now,before,Difference
Chart1,1,1,0
Chart2,50,51,1
Chart3,1,2,1
Chart4,74,431,357
Chart5,1,9,8
Chart6,27,56,29
Chart7,38,29,-9
Chart8,3,5,2
Chart9,3,11,8
Chart10,1,1,0
Chart11,1,2,1
Chart12,35,16,-19
Chart13,5,1,-4
Chart14,13,1,-12
Chart15,1,7,6
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,7,1,-6
Chart20,4,6,2
Chart21,9,4,-5
Chart22,1,1,0
Chart24,2,2,0
Chart25,1,3,2
Chart26,1,2,1
Closure1,4,29,25
Closure2,35,69,34
Closure3,16,41,25
Closure4,1,1,0
Closure5,11,1,-10
Closure6,3,1,-2
Closure7,30,52,22
Closure8,3,10,7
Closure9,1,1,0
Closure10,14,138,124
Closure11,1,3,2
Closure12,1,162,161
Closure13,2410,2704,294
Closure14,1,2,1
Closure15,135,116,-19
Closure16,68,185,117
Closure17,7,1,-6
Closure18,44,372,328
Closure19,24,77,53
Closure20,147,193,46
Closure21,2,1,-1
Closure22,1,1,0
Closure23,29,38,9
Closure24,1,1,0
Closure25,14,3,-11
Closure26,229,82,-147
Closure27,4,4,0
Closure29,74,25,-49
Closure30,93,140,47
Closure31,35,243,208
Closure32,4,1,-3
Closure33,14,54,40
Closure34,6,2,-4
Closure35,183,114,-69
Closure36,27,58,31
Closure37,251,551,300
Closure38,1,1,0
Closure39,5,1,-4
Closure40,4,2,-2
Closure41,557,499,-58
Closure42,14,1,-13
Closure43,66,223,157
Closure44,67,130,63
Closure45,38,18,-20
Closure46,3,1,-2
Closure47,16,5,-11
Closure48,2,1,-1
Closure49,39,112,73
Closure50,9,5,-4
Closure51,1,1,0
Closure52,14,71,57
Closure53,27,11,-16
Closure54,76,46,-30
Closure55,14,32,18
Closure56,2,29,27
Closure57,6,21,15
Closure58,44,89,45
Closure59,1134,1482,348
Closure60,52,54,2
Closure61,30,86,56
Closure62,1,1,0
Closure63,1,1,0
Closure64,539,700,161
Closure65,12,2,-10
Closure66,4,2,-2
Closure67,6,13,7
Closure68,28,4,-24
Closure69,139,229,90
Closure70,3,1,-2
Closure71,2,1,-1
Closure72,93,200,107
Closure73,1,1,0
Closure74,13,3,-10
Closure75,102,78,-24
Closure76,7,7,0
Closure77,38,12,-26
Closure78,94,11,-83
Closure79,51,86,35
Closure80,1,235,234
Closure81,6,4,-2
Closure82,1900,2817,917
Closure83,2,1,-1
Closure84,7,5,-2
Closure85,6,10,4
Closure86,2,38,36
Closure87,5,53,48
Closure88,4,2,-2
Closure89,3,9,6
Closure90,32,24,-8
Closure91,231,189,-42
Closure92,3,1,-2
Closure93,4,3,-1
Closure94,38,16,-22
Closure95,852,984,132
Closure96,1,24,23
Closure97,109,52,-57
Closure98,1,71,70
Closure99,3,3,0
Closure100,1,10,9
Closure101,1117,1807,690
Closure102,2422,4169,1747
Closure103,47,584,537
Closure104,3,4,1
Closure105,45,14,-31
Closure106,1,2,1
Closure107,1,4,3
Closure108,25,18,-7
Closure109,1,59,58
Closure110,58,68,10
Closure111,39,112,73
Closure112,263,158,-105
Closure113,1,6,5
Closure114,7,12,5
Closure115,5,2,-3
Closure116,152,113,-39
Closure117,1,5,4
Closure118,171,83,-88
Closure120,4,592,588
Closure121,41,22,-19
Closure122,1,1,0
Closure123,104,137,33
Closure124,10,62,52
Closure125,20,47,27
Closure126,7,1,-6
Closure127,5,17,12
Closure128,1,1,0
Closure129,565,933,368
Closure130,9,52,43
Closure131,5,9,4
Closure132,23,111,88
Closure133,2,77,75
Lang1,1,1,0
Lang2,19,18,-1
Lang3,7,2,-5
Lang4,6,2,-4
Lang5,1,1,0
Lang6,15,17,2
Lang7,2,10,8
Lang8,2,3,1
Lang9,45,34,-11
Lang10,3,38,35
Lang11,8,10,2
Lang12,1,2,1
Lang13,1,2,1
Lang14,1,3,2
Lang15,2,1,-1
Lang16,31,23,-8
Lang17,12,13,1
Lang18,27,55,28
Lang19,1,2,1
Lang20,1,1,0
Lang21,1,1,0
Lang22,3,1,-2
Lang24,13,49,36
Lang26,2,1,-1
Lang27,5,1,-4
Lang28,1,1,0
Lang30,2,14,12
Lang31,4,1,-3
Lang32,10,6,-4
Lang33,2,1,-1
Lang34,6,1,-5
Lang35,3,2,-1
Lang36,9,33,24
Lang37,1,2,1
Lang38,2,2,0
Lang39,7,4,-3
Lang40,1,1,0
Lang41,1,8,7
Lang42,6,11,5
Lang43,7,6,-1
Lang44,3,12,9
Lang45,13,8,-5
Lang46,1,1,0
Lang47,9,6,-3
Lang48,1,1,0
Lang49,1,1,0
Lang50,45,24,-21
Lang53,41,39,-2
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,2,3,1
Lang59,3,5,2
Lang60,5,1,-4
Lang61,10,34,24
Lang62,3,3,0
Lang63,2,1,-1
Lang64,1,1,0
Lang65,7,10,3
Math1,5,3,-2
Math2,17,16,-1
Math3,5,7,2
Math4,25,12,-13
Math5,2,3,1
Math6,53,94,41
Math7,3,2,-1
Math8,1,2,1
Math9,2,4,2
Math10,28,14,-14
Math11,15,20,5
Math13,84,90,6
Math14,19,43,24
Math15,3,11,8
Math16,8,3,-5
Math17,12,81,69
Math18,38,37,-1
Math19,8,45,37
Math20,5,702,697
Math21,28,48,20
Math22,1,3,2
Math23,1,52,51
Math24,18,54,36
Math25,1,1,0
Math26,2,3,1
Math27,1,1,0
Math28,12,9,-3
Math29,2,8,6
Math30,8,8,0
Math31,61,47,-14
Math32,1,9,8
Math33,3,2,-1
Math34,3,1,-2
Math35,6,6,0
Math36,3,3,0
Math37,24,9,-15
Math38,6,7,1
Math39,94,64,-30
Math40,7,2,-5
Math41,16,11,-5
Math42,15,20,5
Math43,5,10,5
Math44,16,119,103
Math45,1,3,2
Math46,26,14,-12
Math47,3,2,-1
Math48,4,85,81
Math49,29,22,-7
Math50,1,1,0
Math51,3,11,8
Math52,1,2,1
Math53,1,1,0
Math54,28,17,-11
Math55,1,1,0
Math56,1,8,7
Math57,10,12,2
Math58,303,331,28
Math59,1,2,1
Math60,5,18,13
Math61,1,1,0
Math62,19,2,-17
Math63,1,1,0
Math64,5,171,166
Math65,1,1,0
Math66,7,105,98
Math67,15,17,2
Math68,14,58,44
Math69,10,9,-1
Math70,1,1,0
Math71,14,43,29
Math72,4,1,-3
Math73,10,4,-6
Math74,436,765,329
Math75,1,2,1
Math76,46,70,24
Math77,1,1,0
Math78,5,71,66
Math79,9,21,12
Math80,2,2,0
Math81,1,5,4
Math82,40,47,7
Math83,2,1,-1
Math84,1,1,0
Math85,6,11,5
Math86,2,7,5
Math87,7,56,49
Math88,1,1,0
Math89,1,1,0
Math90,3,2,-1
Math91,2,1,-1
Math92,1,1,0
Math93,2,2,0
Math94,11,13,2
Math95,1,3,2
Math96,4,2,-2
Math97,1,1,0
Math98,8,13,5
Math99,4,3,-1
Math100,13,4,-9
Math101,7,4,-3
Math102,7,7,0
Math103,9,12,3
Math105,5,13,8
Math106,9,6,-3
Mockito1,8,33,25
Mockito2,9,4,-5
Mockito3,5,1,-4
Mockito4,1,2,1
Mockito6,31,18,-13
Mockito7,14,38,24
Mockito8,11,6,-5
Mockito9,7,1,-6
Mockito10,9,13,4
Mockito11,1,1,0
Mockito12,6,8,2
Mockito13,19,34,15
