Project,now,before,Difference
Chart1,183,42,-141
Chart2,108,92,-16
Chart3,6,3,-3
Chart4,191,179,-12
Chart5,8,8,0
Chart6,68,104,36
Chart7,114,81,-33
Chart8,14,1,-13
Chart9,6,14,8
Chart10,3,3,0
Chart11,8,5,-3
Chart12,31,13,-18
Chart13,17,47,30
Chart14,1,6,5
Chart15,33,29,-4
Chart16,1,1,0
Chart17,2,2,0
Chart18,8,3,-5
Chart19,4,1,-3
Chart20,14,5,-9
Chart21,2,3,1
Chart22,3,12,9
Chart24,4,3,-1
Chart25,2530,2640,110
Chart26,131,134,3
Closure1,1334,619,-715
Closure2,43,66,23
Closure3,259,279,20
Closure4,3117,191,-2926
Closure5,928,154,-774
Closure6,1,1,0
Closure7,1,2,1
Closure8,155,123,-32
Closure9,1,1,0
Closure10,541,221,-320
Closure11,249,1147,898
Closure12,909,1081,172
Closure13,944,5651,4707
Closure14,5,4,-1
Closure15,496,185,-311
Closure16,142,200,58
Closure17,108,86,-22
Closure18,2714,2060,-654
Closure19,1,1,0
Closure20,17,2,-15
Closure21,8,6,-2
Closure22,2,4,2
Closure23,10,8,-2
Closure24,1,1,0
Closure25,107,107,0
Closure26,19,5,-14
Closure27,5,3,-2
Closure29,1169,432,-737
Closure30,449,242,-207
Closure31,2162,1664,-498
Closure32,37,35,-2
Closure33,1614,510,-1104
Closure34,420,230,-190
Closure35,6,6,0
Closure36,1548,1062,-486
Closure37,583,1226,643
Closure38,1102,345,-757
Closure39,23,21,-2
Closure40,144,120,-24
Closure41,2081,695,-1386
Closure42,1,1,0
Closure43,3292,506,-2786
Closure44,550,778,228
Closure45,2276,280,-1996
Closure46,1,1,0
Closure47,330,338,8
Closure48,1618,389,-1229
Closure49,1082,1260,178
Closure50,95,88,-7
Closure51,1125,326,-799
Closure52,179,116,-63
Closure53,241,47,-194
Closure54,105,55,-50
Closure55,718,329,-389
Closure56,61,65,4
Closure57,90,25,-65
Closure58,5,7,2
Closure59,7751,6779,-972
Closure60,54,19,-35
Closure61,853,138,-715
Closure62,1,4,3
Closure63,1,4,3
Closure64,1763,1484,-279
Closure65,258,78,-180
Closure66,3423,2743,-680
Closure67,895,281,-614
Closure68,4,3,-1
Closure69,2347,1006,-1341
Closure70,2356,2011,-345
Closure71,1159,284,-875
Closure72,2576,241,-2335
Closure73,1835,305,-1530
Closure74,121,117,-4
Closure75,9,8,-1
Closure76,124,136,12
Closure77,498,306,-192
Closure78,2,1,-1
Closure79,44,51,7
Closure80,17,13,-4
Closure81,294,173,-121
Closure82,2601,1092,-1509
Closure83,51,10,-41
Closure84,82,195,113
Closure85,156,164,8
Closure86,2,2,0
Closure87,745,150,-595
Closure88,70,69,-1
Closure89,1090,164,-926
Closure90,81,46,-35
Closure91,1710,284,-1426
Closure92,116,85,-31
Closure93,116,85,-31
Closure94,4,4,0
Closure95,2288,1764,-524
Closure96,1136,247,-889
Closure97,13,1,-12
Closure98,1067,425,-642
Closure99,20,19,-1
Closure100,7,7,0
Closure101,1813,2775,962
Closure102,3744,4752,1008
Closure103,332,289,-43
Closure104,10,13,3
Closure105,42,7,-35
Closure106,85,105,20
Closure107,575,132,-443
Closure108,323,237,-86
Closure109,302,33,-269
Closure110,5,2,-3
Closure111,1,1,0
Closure112,348,109,-239
Closure113,13,17,4
Closure114,1565,215,-1350
Closure115,8,8,0
Closure116,84,30,-54
Closure117,4410,225,-4185
Closure118,5,2,-3
Closure120,57,239,182
Closure121,673,388,-285
Closure122,10,9,-1
Closure123,721,159,-562
Closure124,15,10,-5
Closure125,2069,396,-1673
Closure126,33,5,-28
Closure127,210,210,0
Closure128,330,102,-228
Closure129,3707,3293,-414
Closure130,2858,545,-2313
Closure131,2949,300,-2649
Closure132,88,80,-8
Closure133,227,516,289
Lang1,3,3,0
Lang2,3,3,0
Lang3,2,3,1
Lang4,3,2,-1
Lang5,1,1,0
Lang6,59,98,39
Lang7,14,122,108
Lang8,7,6,-1
Lang9,166,142,-24
Lang10,73,56,-17
Lang11,7,3,-4
Lang12,6,5,-1
Lang13,4,5,1
Lang14,2,4,2
Lang15,193,191,-2
Lang16,50,27,-23
Lang17,8,102,94
Lang18,58,41,-17
Lang19,8,8,0
Lang20,13,8,-5
Lang21,1,2,1
Lang22,33,31,-2
Lang24,58,64,6
Lang26,71,7,-64
Lang27,137,127,-10
Lang28,4,3,-1
Lang30,1,8,7
Lang31,1,4,3
Lang32,9,26,17
Lang33,6,7,1
Lang34,103,64,-39
Lang35,1,2,1
Lang36,50,42,-8
Lang37,1,6,5
Lang38,2,3,1
Lang39,48,27,-21
Lang40,1,2,1
Lang41,8,6,-2
Lang42,13,13,0
Lang43,2,6,4
Lang44,13,3,-10
Lang45,17,10,-7
Lang46,2,1,-1
Lang47,3,5,2
Lang48,2,2,0
Lang49,4,1,-3
Lang50,19,8,-11
Lang53,35,16,-19
Lang54,2,3,1
Lang55,10,7,-3
Lang57,2,6,4
Lang58,10,20,10
Lang59,6,6,0
Lang60,4,2,-2
Lang61,23,21,-2
