Node flags = null != pattern ? pattern.getNext() : null;  // e.g. gi#1455,18.41884023171884
if (leftParent.isNot()) {#1171,18.412943881490957
if (rightParent.isNot()) {#1177,18.40921741983165
case Token.NE:#606,18.406907775185324
if (action == FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS ||#1393,18.39964720606804
case '\u2029': sb.append("\\u2029"); break;#1690,18.39120138845136
Node regexLiteral;#1483,18.384822209676106
Node newStatement = IR.exprResult(right);#286,18.38148257311653
return delimiters[i];#1598,18.377817500721324
String esc = CodeGenerator.regexpEscape(s);#1709,18.373074029621325
if (innerElseBranch == null &&#707,18.363568260556175
addParameterAfter(bind.parameters, callTarget);#244,18.363456567128498
if (replacement != null) {#1236,18.363423506418865
case Token.DO:#119,18.361705433238637
private boolean isHigherPrecedence(Node n, final int precedence) {#1091,18.358131143781875
if (thenBranch.isEquivalentToTyped(nextThen)) {#318,18.357995880974663
if (allStrings) {#1527,18.34733806956898
switch (arg.getType()) {#1430,18.338016305650985
case Token.CALL:#141,18.33532937367757
for (int i = -1; (i = esc.indexOf("\\u", i + 1)) >= 0;) {#1710,18.33292981982231
@Override#75,18.33197593688965
if (late) {#272,18.32521692911784
for (;!ControlFlowAnalysis.isBreakTarget(breakTarget, null /* no label */);#456,18.323320960998537
&& maybeName1.getString().equals(name2.getString())) {#848,18.30829429626465
&& name1.getString().equals(maybeName2.getString())) {#823,18.30599623713
sb.append(s, pos, i);#1684,18.299252551534902
if (!isPure(result)) {#480,18.294111319950648
switch (result.getType()) {#418,18.29138857977731
if ("Object".equals(className) && !constructorHasArgs) {#1385,18.289972928854134
if (calledFn.isGetElem()) {#938,18.28278072675069
if ((isLowerPrecedence(leftParent, NOT_PRECEDENCE)#1163,18.274920042823343
sb.append(s, pos, i).append('\\');#1658,18.27315496515345
Node call = IR.call(#1557,18.265179047217735
if (// is pattern folded#1462,18.249778461456298
if (!node.isCall()) {#136,18.248260855674744
if (isReturnExpressBlock(thenBranch)) {#347,18.24816573749889
Node right = n.getLastChild();#1208,18.246391969568588
NEXT_DELIMITER: for (;delimiters[i] != null; i++) {#1590,18.234818049839564
Node elseExpr = getBlockReturnExpression(elseBranch);#747,18.230613526843843
@Override#1100,18.22601056098938
if (prefinallyFollows != follow) {#478,18.21313082377116
Bind bind = getCodingConvention().describeFunctionBind(callTarget, false);#236,18.21310283826745
if (!late && isPropertyAssignmentInExpression(expr)) {#651,18.198975272800613
if (NodeUtil.getPureBooleanValue(right) != TernaryValue.UNKNOWN) {#1222,18.197783291339874
while (i - nSlashes > 0 && '\\' == esc.charAt(i - nSlashes - 1)) {#1712,18.19617852042703
public boolean apply(Node input) {#56,18.1915070215861
if (replacement != null) {#1285,18.185435354709625
!mayEffectMutableState(lhs)) {#778,18.179902992248536
if (result == node) {#143,18.178735224405923
switch (n.getType()) {#376,18.178165435791016
if (prefinallyFollows != follow) {#522,18.17718086242676
if (!areValidRegexpFlags(flags.getString())) {#1489,18.176335136095684
if (innerIf.isIf()) {#702,18.17550307825992
TernaryValue rightVal = NodeUtil.getPureBooleanValue(right);#1221,18.171203931172688
new Predicate<Node>() {#1099,18.164519667625427
&& !rightParent.isNot()) {#1158,18.160053005924933
|| getExceptionHandler(nodeThis) == getExceptionHandler(nodeThat));#575,18.159287657056534
if (n.getChildCount() < 3) {#1047,18.153125459497627
if (delimiter != null) {#1555,18.14855245443491
pattern.isString()#1463,18.14765145228459
action = FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS;#1433,18.146396986643474
if (NodeUtil.isStatementBlock(thenBranch) &&#698,18.145927968232527
if (maybeExpr.getFirstChild().isCall()) {#933,18.142921408017475
if (isLowerPrecedenceInExpression(cond, AND_PRECEDENCE) &&#678,18.13979724357868
boolean result = nVal.not().toBoolean(true);#1196,18.1355384300495
if (cur.contains(delimiters[i])) {#1592,18.134509086608887
if (isLowerPrecedenceInExpression(cond, OR_PRECEDENCE) &&#660,18.130318426316784
Node nextElse = nextThen.getNext();#317,18.128676462173463
Node expr = NodeUtil.newExpr(assign);#789,18.1285751416133
return newExpr;#694,18.12709008730375
pos = i;#1659,18.12604945898056
int pos = 0;#1641,18.123762554592556
Node thenExpr = null;#345,18.120680135839127
Node name2 = var.getFirstChild();#844,18.118907749652863
Node not = IR.not(IR.number(n.isTrue() ? 0 : 1));#1510,18.11535711641665
case Token.COMMA:#151,18.112274328867596
reportCodeChange();#328,18.10711282491684
if (nextNode != null && elseBranch == null#312,18.10667219161987
n.putBooleanProp(Node.FREE_CALL, false);#254,18.10226825873057
continue;#1052,18.09975282351176
if (name2.hasChildren()#846,18.09885631288801
if (name1.hasChildren()#821,18.097652980259486
Node replacement = null;#1224,18.09451707204183
Node newCallTarget = IR.getprop(#249,18.094121244218613
|| !containsUnicodeEscape(pattern.getString()))) {#1475,18.092376182819233
Node name1 = var.getFirstChild();#818,18.088012278079987
switch (first.getType()) {#1131,18.087639570236206
if(!late) {#1535,18.080285263061523
if (result != node) {#85,18.077705891927085
case Token.BLOCK:#380,18.077645142873127
Node or = IR.or(#667,18.075433506685144
error(INVALID_REGULAR_EXPRESSION_FLAGS, flags);#1490,18.073486839021957
if (!areSafeFlagsToFold(flags.getString())) {#1493,18.07048825422923
Node getExceptionHandler(Node n) {#587,18.068866122852672
Node hookNode = IR.hook(cond, thenExpr, elseExpr)#852,18.068706108973576
TernaryValue trueNodeVal = NodeUtil.getPureBooleanValue(trueNode);#1263,18.068621503895727
case Token.ARRAYLIT:#160,18.06587185178484
if (parent.isExprResult()#279,18.06286518390362
callTarget.getString().equals("String")) {#212,18.061407392675225
FoldArrayAction action = isSafeToFoldArrayConstructor(arg0);#1391,18.059936205546062
return (input.isGetProp() &&#1102,18.057092947118424
reportCodeChange();#1135,18.0552396774292
Node elseExpr = nextNode.getFirstChild();#354,18.052328890020195
if (maybeBreak != null && maybeBreak.isBreak()#177,18.04533210553621
