Project,MinRank1,MinRank2,Difference
Chart1,46,-1,-1
Chart2,69,-1,-1
Chart3,34,-1,-1
Chart4,113,-1,-1
Chart5,21,-1,-1
Chart6,29,-1,-1
Chart7,33,-1,-1
Chart8,5,8,3
Chart9,36,-1,-1
Chart10,1,3,2
Chart11,1,5,4
Chart12,191,-1,-1
Chart13,114,-1,-1
Chart14,222,-1,-1
Chart15,47,-1,-1
Chart16,11,19,8
Chart17,23,-1,-1
Chart18,4,20,16
Chart19,90,-1,-1
Chart20,23,-1,-1
Chart21,34,-1,-1
Chart22,21,-1,-1
Chart24,3,10,7
Chart25,113,-1,-1
Chart26,186,-1,-1
Closure1,356,-1,-1
Closure2,431,-1,-1
Closure3,423,-1,-1
Closure4,626,-1,-1
Closure5,739,-1,-1
Closure6,3428,-1,-1
Closure7,311,-1,-1
Closure8,447,-1,-1
Closure9,3,10,7
Closure10,84,-1,-1
Closure11,21,-1,-1
Closure12,21,-1,-1
Closure13,1872,-1,-1
Closure14,270,-1,-1
Closure15,1365,-1,-1
Closure16,440,-1,-1
Closure17,1892,-1,-1
Closure18,158,-1,-1
Closure19,227,-1,-1
Closure20,580,-1,-1
Closure21,250,-1,-1
Closure22,166,-1,-1
Closure23,601,-1,-1
Closure24,243,-1,-1
Closure25,354,-1,-1
Closure26,3975,-1,-1
Closure27,87,-1,-1
Closure29,913,-1,-1
Closure30,283,-1,-1
Closure31,173,-1,-1
Closure32,687,-1,-1
Closure33,461,-1,-1
Closure34,191,-1,-1
Closure35,665,-1,-1
Closure36,838,-1,-1
Closure37,128,-1,-1
Closure38,303,-1,-1
Closure39,110,-1,-1
Closure40,1219,-1,-1
Closure41,1741,-1,-1
Closure42,343,-1,-1
Closure43,546,-1,-1
Closure44,349,-1,-1
Closure45,566,-1,-1
Closure46,396,-1,-1
Closure47,2149,-1,-1
Closure48,1362,-1,-1
Closure49,26,-1,-1
Closure50,184,-1,-1
Closure51,84,-1,-1
Closure52,186,-1,-1
Closure53,527,-1,-1
Closure54,276,-1,-1
Closure55,494,-1,-1
Closure56,26,-1,-1
Closure57,306,-1,-1
Closure58,369,-1,-1
Closure59,1316,-1,-1
Closure60,893,-1,-1
Closure61,183,-1,-1
Closure62,12,-1,-1
Closure63,12,-1,-1
Closure64,411,-1,-1
Closure65,976,-1,-1
Closure66,513,-1,-1
Closure67,286,-1,-1
Closure68,443,-1,-1
Closure69,1023,-1,-1
Closure70,768,-1,-1
Closure71,1086,-1,-1
Closure72,461,-1,-1
Closure73,348,-1,-1
Closure74,1283,-1,-1
Closure75,783,-1,-1
Closure76,347,-1,-1
Closure77,1192,-1,-1
Closure78,2269,-1,-1
Closure79,424,-1,-1
Closure80,21,-1,-1
Closure81,107,-1,-1
Closure82,428,-1,-1
Closure83,92,-1,-1
Closure84,125,-1,-1
Closure85,183,-1,-1
Closure86,100,-1,-1
Closure87,71,-1,-1
Closure88,589,-1,-1
Closure89,323,-1,-1
Closure90,506,-1,-1
Closure91,948,-1,-1
Closure92,335,-1,-1
Closure93,335,-1,-1
Closure94,2201,-1,-1
Closure95,656,-1,-1
Closure96,29,-1,-1
Closure97,1173,-1,-1
Closure98,22,-1,-1
Closure99,321,-1,-1
Closure100,22,-1,-1
Closure101,270,-1,-1
Closure102,299,-1,-1
Closure103,51,-1,-1
Closure104,103,-1,-1
Closure105,960,-1,-1
Closure106,33,-1,-1
Closure107,426,-1,-1
Closure108,114,-1,-1
Closure109,26,-1,-1
Closure110,616,-1,-1
Closure111,281,-1,-1
Closure112,3037,-1,-1
Closure113,58,-1,-1
Closure114,566,-1,-1
Closure115,589,-1,-1
Closure116,710,-1,-1
Closure117,528,-1,-1
Closure118,2183,-1,-1
Closure120,24,-1,-1
Closure121,637,-1,-1
Closure122,113,-1,-1
Closure123,590,-1,-1
Closure124,83,-1,-1
Closure125,755,-1,-1
Closure126,1420,-1,-1
Closure127,385,-1,-1
Closure128,152,-1,-1
Closure129,633,-1,-1
Closure130,223,-1,-1
Closure131,329,-1,-1
Closure132,287,-1,-1
Closure133,21,-1,-1
Lang1,22,-1,-1
Lang2,8,4,-4
Lang3,46,-1,-1
Lang4,1,3,2
Lang5,3,6,3
Lang6,38,-1,-1
Lang7,21,-1,-1
Lang8,41,-1,-1
Lang9,158,-1,-1
Lang10,34,-1,-1
Lang11,7,6,-1
Lang12,1,4,3
Lang13,22,-1,-1
Lang14,1,5,4
Lang15,25,-1,-1
Lang16,55,-1,-1
Lang17,23,-1,-1
Lang18,48,-1,-1
Lang19,1,14,13
Lang20,20,-1,-1
Lang21,3,4,1
Lang22,38,-1,-1
Lang24,44,-1,-1
Lang26,60,-1,-1
Lang27,48,-1,-1
Lang28,21,-1,-1
Lang30,3,-1,-1
Lang31,22,-1,-1
Lang32,31,-1,-1
Lang33,46,-1,-1
Lang34,52,-1,-1
Lang35,20,-1,-1
Lang36,27,-1,-1
Lang37,20,-1,-1
Lang38,34,-1,-1
Lang39,44,-1,-1
Lang40,1,4,3
Lang41,23,-1,-1
Lang42,2,7,5
Lang43,23,-1,-1
Lang44,2,3,1
Lang45,17,11,-6
Lang46,1,3,2
Lang47,38,-1,-1
Lang48,5,10,5
Lang49,26,-1,-1
Lang50,77,-1,-1
Lang53,14,16,2
Lang54,9,14,5
Lang55,3,14,11
Lang57,3,6,3
Lang58,22,-1,-1
Lang59,5,12,7
Lang60,33,-1,-1
Lang61,23,-1,-1
Lang62,41,-1,-1
Lang63,22,-1,-1
Lang64,26,-1,-1
Lang65,8,9,1
Math1,301,-1,-1
Math2,61,-1,-1
Math3,5,3,-2
Math4,140,-1,-1
Math5,4,14,10
Math6,50,-1,-1
Math7,169,-1,-1
Math8,43,-1,-1
Math9,4,10,6
Math10,218,-1,-1
Math11,58,-1,-1
Math13,65,-1,-1
Math14,33,-1,-1
Math15,123,-1,-1
Math16,384,-1,-1
Math17,48,-1,-1
Math18,352,-1,-1
Math19,204,-1,-1
Math20,21,-1,-1
Math21,36,-1,-1
Math22,32,-1,-1
Math23,21,-1,-1
Math24,33,-1,-1
Math25,23,-1,-1
Math26,191,-1,-1
Math27,33,-1,-1
Math28,66,-1,-1
Math29,37,-1,-1
Math30,115,-1,-1
Math31,62,-1,-1
Math32,30,-1,-1
Math33,83,-1,-1
Math34,23,-1,-1
Math35,10,3,-7
Math36,329,-1,-1
Math37,180,-1,-1
Math38,88,-1,-1
Math39,102,-1,-1
Math40,118,-1,-1
Math41,57,-1,-1
Math42,76,-1,-1
Math43,54,-1,-1
Math44,23,-1,-1
Math45,1,5,4
Math46,16,16,0
Math47,4,14,10
Math48,26,-1,-1
Math49,421,-1,-1
Math50,29,-1,-1
Math51,30,-1,-1
Math52,66,-1,-1
Math53,1,12,11
Math54,336,-1,-1
Math55,2,20,18
Math56,40,-1,-1
Math57,43,-1,-1
Math58,275,-1,-1
Math59,667,-1,-1
Math60,48,-1,-1
Math61,231,-1,-1
Math62,69,-1,-1
Math63,2,3,1
Math64,22,-1,-1
Math65,211,-1,-1
Math66,40,-1,-1
Math67,252,-1,-1
Math68,24,-1,-1
Math69,71,-1,-1
Math70,4,13,9
Math71,26,-1,-1
Math72,14,19,5
Math73,45,-1,-1
Math74,111,-1,-1
Math75,20,-1,-1
Math76,62,-1,-1
Math77,12,-1,-1
Math78,22,-1,-1
Math79,23,-1,-1
Math80,76,-1,-1
Math81,28,-1,-1
Math82,58,-1,-1
Math83,40,-1,-1
Math84,22,-1,-1
Math85,32,-1,-1
Math86,6,17,11
Math87,24,-1,-1
Math88,28,-1,-1
Math89,1,4,3
Math90,1,4,3
Math91,13,14,1
Math92,1,14,13
Math93,1,2,1
Math94,2,1,-1
Math95,22,-1,-1
Math96,7,14,7
Math97,5,9,4
Math98,25,-1,-1
Math99,24,-1,-1
Math100,185,-1,-1
Math101,35,-1,-1
Math102,35,-1,-1
Math103,27,-1,-1
Math105,20,-1,-1
Math106,68,-1,-1
Mockito1,72,-1,-1
Mockito2,4,3,-1
Mockito3,320,-1,-1
Mockito4,121,-1,-1
Mockito6,213,-1,-1
Mockito7,92,-1,-1
Mockito8,18,14,-4
Mockito9,258,-1,-1
Mockito10,82,-1,-1
Mockito11,21,-1,-1
Mockito12,2,5,3
Mockito13,85,-1,-1
Mockito14,81,-1,-1
Mockito15,63,-1,-1
Mockito16,6,8,2
Mockito17,35,-1,-1
Mockito18,78,-1,-1
Mockito19,47,-1,-1
Mockito20,87,-1,-1
Mockito21,82,-1,-1
Mockito22,78,-1,-1
Mockito23,63,-1,-1
Mockito24,105,-1,-1
Mockito25,68,-1,-1
Mockito26,195,-1,-1
Mockito27,123,-1,-1
Mockito28,37,-1,-1
Mockito29,59,-1,-1
Mockito30,9,14,5
Mockito31,54,-1,-1
Mockito32,223,-1,-1
Mockito33,93,-1,-1
Mockito34,77,-1,-1
Mockito35,74,-1,-1
Mockito36,89,-1,-1
Mockito37,209,-1,-1
Mockito38,42,-1,-1
Time1,42,-1,-1
Time2,142,-1,-1
Time3,402,-1,-1
Time4,183,-1,-1
Time5,39,-1,-1
Time6,268,-1,-1
Time7,86,-1,-1
Time8,96,-1,-1
Time9,131,-1,-1
Time10,62,-1,-1
Time11,381,-1,-1
Time12,353,-1,-1
Time13,125,-1,-1
Time14,57,-1,-1
Time15,3,2,-1
Time16,1273,-1,-1
Time17,100,-1,-1
Time18,251,-1,-1
Time19,46,-1,-1
Time20,513,-1,-1
Time21,21,-1,-1
Time22,148,-1,-1
Time23,27,-1,-1
Time24,222,-1,-1
Time25,151,-1,-1
Time26,135,-1,-1
Time27,88,-1,-1
