Project,now,before,Difference
Chart1,1,1,0
Chart2,18,34,16
Chart3,5,2,-3
Chart4,12,192,180
Chart5,7,5,-2
Chart6,89,96,7
Chart7,41,28,-13
Chart8,6,3,-3
Chart9,12,6,-6
Chart10,1,1,0
Chart11,1,2,1
Chart12,37,41,4
Chart13,3,1,-2
Chart14,9,1,-8
Chart15,4,8,4
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,3,1,-2
Chart20,7,6,-1
Chart21,5,3,-2
Chart22,1,1,0
Chart24,1,1,0
Chart25,1,12,11
Chart26,2,1,-1
Closure1,19,36,17
Closure2,81,86,5
Closure3,10,41,31
Closure4,1,1,0
Closure5,5,1,-4
Closure6,3,1,-2
Closure7,72,64,-8
Closure8,7,3,-4
Closure9,2,1,-1
Closure10,125,222,97
Closure11,10,3,-7
Closure12,130,332,202
Closure13,2068,2227,159
Closure14,2,1,-1
Closure15,40,108,68
Closure16,171,126,-45
Closure17,2,1,-1
Closure18,306,506,200
Closure19,20,25,5
Closure20,113,36,-77
Closure21,1,1,0
Closure22,1,1,0
Closure23,57,7,-50
Closure24,4,1,-3
Closure25,48,32,-16
Closure26,62,15,-47
Closure27,3,5,2
Closure29,106,22,-84
Closure30,203,143,-60
Closure31,100,294,194
Closure32,10,1,-9
Closure33,14,18,4
Closure34,9,2,-7
Closure35,245,75,-170
Closure36,30,53,23
Closure37,187,289,102
Closure38,2,1,-1
Closure39,4,1,-3
Closure40,8,1,-7
Closure41,137,382,245
Closure42,7,3,-4
Closure43,7,177,170
Closure44,100,154,54
Closure45,43,22,-21
Closure46,2,1,-1
Closure47,3,4,1
Closure48,1,2,1
Closure49,117,109,-8
Closure50,13,3,-10
Closure51,2,1,-1
Closure52,48,98,50
Closure53,74,53,-21
Closure54,159,40,-119
Closure55,34,33,-1
Closure56,3,23,20
Closure57,66,40,-26
Closure58,3,44,41
Closure59,646,881,235
Closure60,65,70,5
Closure61,84,80,-4
Closure62,1,1,0
Closure63,1,1,0
Closure64,206,604,398
Closure65,69,46,-23
Closure66,6,6,0
Closure67,1,8,7
Closure68,25,4,-21
Closure69,275,508,233
Closure70,2,1,-1
Closure71,3,1,-2
Closure72,203,207,4
Closure73,3,1,-2
Closure74,1,5,4
Closure75,24,24,0
Closure76,17,4,-13
Closure77,46,5,-41
Closure78,95,9,-86
Closure79,13,101,88
Closure80,10,97,87
Closure81,6,3,-3
Closure82,1369,2336,967
Closure83,1,1,0
Closure84,5,8,3
Closure85,2,5,3
Closure86,19,28,9
Closure87,121,78,-43
Closure88,14,1,-13
Closure89,3,7,4
Closure90,34,19,-15
Closure91,220,133,-87
Closure92,1,2,1
Closure93,1,2,1
Closure94,42,19,-23
Closure95,1042,1070,28
Closure96,18,51,33
Closure97,94,88,-6
Closure98,7,70,63
Closure99,7,2,-5
Closure100,1,18,17
Closure101,1413,2030,617
Closure102,1413,4087,2674
Closure103,344,657,313
Closure104,2,3,1
Closure105,51,14,-37
Closure106,1,2,1
Closure107,8,7,-1
Closure108,13,20,7
Closure109,1,9,8
Closure110,56,17,-39
Closure111,43,90,47
Closure112,160,131,-29
Closure113,2,3,1
Closure114,7,12,5
Closure115,14,3,-11
Closure116,146,115,-31
Closure117,4,15,11
Closure118,121,51,-70
Closure120,299,702,403
Closure121,63,23,-40
Closure122,1,1,0
Closure123,76,138,62
Closure124,7,32,25
Closure125,12,50,38
Closure126,7,1,-6
Closure127,36,14,-22
Closure128,7,4,-3
Closure129,620,637,17
Closure130,30,64,34
Closure131,16,9,-7
Closure132,74,55,-19
Closure133,51,68,17
Lang1,1,1,0
Lang2,2,15,13
Lang3,2,2,0
Lang4,3,1,-2
Lang5,1,1,0
Lang6,21,14,-7
Lang7,9,10,1
Lang8,5,4,-1
Lang9,59,41,-18
Lang10,36,31,-5
Lang11,9,10,1
Lang12,1,7,6
Lang13,1,2,1
Lang14,1,1,0
Lang15,1,1,0
Lang16,39,16,-23
Lang17,10,13,3
Lang18,57,44,-13
Lang19,2,1,-1
Lang20,1,1,0
Lang21,2,1,-1
Lang22,5,1,-4
Lang24,1,45,44
Lang26,1,1,0
Lang27,3,1,-2
Lang28,1,2,1
Lang30,6,13,7
Lang31,1,2,1
Lang32,1,4,3
Lang33,1,1,0
Lang34,2,1,-1
Lang35,1,2,1
Lang36,22,19,-3
Lang37,1,2,1
Lang38,2,1,-1
Lang39,5,5,0
Lang40,1,1,0
Lang41,5,5,0
Lang42,12,12,0
Lang43,15,12,-3
Lang44,13,13,0
Lang45,22,22,0
Lang46,1,1,0
Lang47,3,3,0
Lang48,1,1,0
Lang49,2,1,-1
Lang50,31,21,-10
Lang53,8,38,30
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,12,3,-9
Lang59,1,4,3
Lang60,2,1,-1
Lang61,37,40,3
Lang62,5,4,-1
Lang63,1,1,0
Lang64,1,1,0
Lang65,3,8,5
Math1,7,4,-3
Math2,20,16,-4
Math3,3,11,8
Math4,9,9,0
Math5,1,2,1
Math6,27,133,106
Math7,3,2,-1
Math8,1,1,0
Math9,1,4,3
Math10,28,15,-13
Math11,74,55,-19
Math13,35,53,18
Math14,39,52,13
Math15,8,22,14
Math16,6,1,-5
Math17,3,80,77
Math18,66,35,-31
Math19,16,32,16
Math20,162,608,446
Math21,20,42,22
Math22,1,1,0
Math23,59,54,-5
Math24,65,55,-10
Math25,1,2,1
Math26,1,5,4
Math27,1,1,0
Math28,1,9,8
Math29,1,7,6
Math30,3,4,1
Math31,3,40,37
Math32,7,13,6
Math33,2,3,1
Math34,1,1,0
Math35,5,5,0
Math36,2,4,2
Math37,4,10,6
Math38,2,7,5
Math39,151,86,-65
Math40,2,2,0
Math41,18,14,-4
Math42,25,19,-6
Math43,6,10,4
Math44,83,142,59
Math45,3,2,-1
Math46,4,2,-2
Math47,3,2,-1
Math48,16,87,71
Math49,17,17,0
Math50,2,1,-1
Math51,1,8,7
Math52,3,2,-1
Math53,1,1,0
Math54,28,12,-16
Math55,3,1,-2
Math56,6,6,0
Math57,2,10,8
Math58,226,307,81
Math59,2,1,-1
Math60,16,18,2
Math61,1,1,0
Math62,12,12,0
Math63,1,1,0
Math64,26,163,137
Math65,1,1,0
Math66,14,91,77
Math67,2,6,4
Math68,16,68,52
Math69,14,6,-8
Math70,1,1,0
Math71,1,36,35
Math72,1,1,0
Math73,8,4,-4
Math74,421,591,170
Math75,1,3,2
Math76,84,55,-29
Math77,1,1,0
Math78,5,45,40
Math79,23,28,5
Math80,1,1,0
Math81,1,5,4
Math82,54,46,-8
Math83,1,1,0
Math84,1,1,0
Math85,18,22,4
Math86,18,15,-3
Math87,33,36,3
Math88,2,1,-1
Math89,1,1,0
Math90,1,3,2
Math91,1,2,1
Math92,1,1,0
Math93,2,2,0
Math94,5,9,4
Math95,3,4,1
Math96,1,2,1
Math97,2,1,-1
Math98,2,7,5
Math99,1,2,1
Math100,4,5,1
Math101,16,6,-10
Math102,1,2,1
Math103,13,14,1
Math105,4,13,9
Math106,7,4,-3
Mockito1,1,17,16
Mockito2,8,3,-5
Mockito3,2,1,-1
Mockito4,1,1,0
Mockito6,10,21,11
Mockito7,8,29,21
Mockito8,13,6,-7
Mockito9,4,1,-3
Mockito10,7,14,7
Mockito11,1,1,0
Mockito12,7,7,0
Mockito13,14,34,20
Mockito14,7,9,2
Mockito15,105,102,-3
Mockito16,2,4,2
Mockito17,1,2,1
Mockito18,11,15,4
Mockito19,14,10,-4
Mockito20,69,90,21
Mockito21,3,3,0
Mockito22,1,10,9
Mockito23,9,4,-5
Mockito24,2,1,-1
Mockito25,1,1,0
Mockito26,55,94,39
Mockito27,18,14,-4
Mockito28,99,183,84
Mockito29,1,1,0
Mockito30,1,1,0
Mockito31,5,5,0
Mockito32,17,1,-16
Mockito33,63,93,30
Mockito34,1,2,1
Mockito35,3,1,-2
Mockito36,7,4,-3
Mockito37,7,7,0
Mockito38,4,3,-1
Time1,6,13,7
Time2,5,3,-2
Time3,2,1,-1
Time4,1,6,5
Time5,9,17,8
Time6,8,8,0
Time7,28,20,-8
Time8,9,12,3
Time9,5,2,-3
Time10,52,55,3
Time11,446,550,104
Time12,4,15,11
Time13,10,14,4
Time14,1,1,0
Time15,1,2,1
Time16,31,16,-15
Time17,10,11,1
Time18,32,23,-9
Time19,1,1,0
Time20,44,22,-22
Time21,2,1,-1
Time22,43,83,40
