Project,now,before,Difference
Chart1,1,1,0
Chart2,25,34,9
Chart3,2,2,0
Chart4,60,192,132
Chart5,5,5,0
Chart6,97,96,-1
Chart7,34,28,-6
Chart8,3,3,0
Chart9,9,6,-3
Chart10,1,1,0
Chart11,2,2,0
Chart12,33,41,8
Chart13,1,1,0
Chart14,4,1,-3
Chart15,1,8,7
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,1,1,0
Chart20,6,6,0
Chart21,3,3,0
Chart22,1,1,0
Chart24,1,1,0
Chart25,2,12,10
Chart26,1,1,0
Closure1,15,36,21
Closure2,79,86,7
Closure3,13,41,28
Closure4,1,1,0
Closure5,1,1,0
Closure6,1,1,0
Closure7,67,64,-3
Closure8,3,3,0
Closure9,1,1,0
Closure10,183,222,39
Closure11,3,3,0
Closure12,227,332,105
Closure13,2296,2227,-69
Closure14,1,1,0
Closure15,59,108,49
Closure16,126,126,0
Closure17,1,1,0
Closure18,422,506,84
Closure19,20,25,5
Closure20,57,36,-21
Closure21,1,1,0
Closure22,1,1,0
Closure23,15,7,-8
Closure24,1,1,0
Closure25,57,32,-25
Closure26,32,15,-17
Closure27,5,5,0
Closure29,27,22,-5
Closure30,161,143,-18
Closure31,194,294,100
Closure32,1,1,0
Closure33,9,18,9
Closure34,5,2,-3
Closure35,109,75,-34
Closure36,38,53,15
Closure37,274,289,15
Closure38,1,1,0
Closure39,1,1,0
Closure40,2,1,-1
Closure41,234,382,148
Closure42,1,3,2
Closure43,24,177,153
Closure44,135,154,19
Closure45,23,22,-1
Closure46,1,1,0
Closure47,2,4,2
Closure48,1,2,1
Closure49,99,109,10
Closure50,5,3,-2
Closure51,1,1,0
Closure52,72,98,26
Closure53,54,53,-1
Closure54,73,40,-33
Closure55,32,33,1
Closure56,10,23,13
Closure57,47,40,-7
Closure58,3,44,41
Closure59,761,881,120
Closure60,36,70,34
Closure61,77,80,3
Closure62,1,1,0
Closure63,1,1,0
Closure64,411,604,193
Closure65,53,46,-7
Closure66,4,6,2
Closure67,1,8,7
Closure68,12,4,-8
Closure69,397,508,111
Closure70,1,1,0
Closure71,1,1,0
Closure72,209,207,-2
Closure73,1,1,0
Closure74,2,5,3
Closure75,24,24,0
Closure76,5,4,-1
Closure77,19,5,-14
Closure78,24,9,-15
Closure79,41,101,60
Closure80,45,97,52
Closure81,2,3,1
Closure82,2006,2336,330
Closure83,1,1,0
Closure84,5,8,3
Closure85,1,5,4
Closure86,19,28,9
Closure87,87,78,-9
Closure88,5,1,-4
Closure89,2,7,5
Closure90,22,19,-3
Closure91,146,133,-13
Closure92,1,2,1
Closure93,1,2,1
Closure94,25,19,-6
Closure95,1057,1070,13
Closure96,20,51,31
Closure97,86,88,2
