Project,now,before,Difference
Chart1,32,42,10
Chart2,111,92,-19
Chart3,2,3,1
Chart4,102,165,63
Chart5,5,8,3
Chart6,28,57,29
Chart7,49,81,32
Chart8,4,1,-3
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,31,13,-18
Chart13,42,47,5
Chart14,28,15,-13
Chart15,28,29,1
Chart16,1,1,0
Chart17,2,2,0
Chart18,2,3,1
Chart19,2,1,-1
Chart20,12,5,-7
Chart21,3,3,0
Chart22,3,51,48
Chart24,2,3,1
Chart25,2600,2745,145
Chart26,134,134,0
Closure1,307,122,-185
Closure2,108,96,-12
Closure3,555,279,-276
Closure4,443,168,-275
Closure5,453,154,-299
Closure6,1,1,0
Closure7,1,2,1
Closure8,241,123,-118
Closure9,1,1,0
Closure10,116,264,148
Closure11,38,2712,2674
Closure12,124,1081,957
Closure13,2454,5651,3197
Closure14,1,1,0
Closure15,403,185,-218
Closure16,93,93,0
Closure17,273,114,-159
Closure18,250,1805,1555
Closure19,9,9,0
Closure20,6,2,-4
Closure21,31,15,-16
Closure22,18,14,-4
Closure23,3,8,5
Closure24,1,1,0
Closure25,107,107,0
Closure26,29,11,-18
Closure27,2,3,1
Closure29,715,357,-358
Closure30,214,220,6
Closure31,171,1492,1321
Closure32,35,30,-5
Closure33,483,573,90
Closure34,243,199,-44
Closure35,7,6,-1
Closure36,794,1062,268
Closure37,173,967,794
Closure38,335,284,-51
Closure39,45,73,28
Closure40,329,120,-209
Closure41,1842,902,-940
Closure42,1,1,0
Closure43,554,465,-89
Closure44,400,571,171
Closure45,583,280,-303
Closure46,1,1,0
Closure47,457,274,-183
Closure48,1299,2192,893
Closure49,68,1090,1022
Closure50,76,76,0
Closure51,126,274,148
Closure52,178,138,-40
Closure53,109,47,-62
Closure54,37,31,-6
Closure55,439,329,-110
Closure56,16,50,34
Closure57,169,50,-119
Closure58,5,7,2
Closure59,1441,5974,4533
Closure60,287,26,-261
Closure61,147,115,-32
Closure62,1,4,3
Closure63,1,4,3
Closure64,449,1556,1107
Closure65,904,283,-621
Closure66,499,2784,2285
Closure67,295,223,-72
Closure68,3,3,0
Closure69,1002,2398,1396
Closure70,783,2674,1891
Closure71,1003,390,-613
Closure72,498,241,-257
Closure73,335,1355,1020
Closure74,155,38,-117
Closure75,185,9,-176
Closure76,146,114,-32
Closure77,1102,1329,227
Closure78,2,1,-1
Closure79,24,45,21
Closure80,3,58,55
Closure81,94,137,43
Closure82,479,599,120
Closure83,43,10,-33
Closure84,115,172,57
Closure85,143,162,19
Closure86,1,1,0
Closure87,101,150,49
Closure88,69,69,0
Closure89,333,159,-174
Closure90,38,46,8
Closure91,754,284,-470
Closure92,84,85,1
Closure93,84,85,1
Closure94,1,1,0
Closure95,840,1640,800
Closure96,10,424,414
Closure97,19,1,-18
