Project,now,before,Difference
Chart1,24,42,18
Chart2,118,92,-26
Chart3,2,3,1
Chart4,104,165,61
Chart5,3,8,5
Chart6,24,57,33
Chart7,35,81,46
Chart8,4,1,-3
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,64,13,-51
Chart13,42,47,5
Chart14,29,15,-14
Chart15,29,29,0
Chart16,4,1,-3
Chart17,2,2,0
Chart18,1,3,2
Chart19,2,1,-1
Chart20,10,5,-5
Chart21,4,3,-1
Chart22,3,51,48
Chart24,2,3,1
Chart25,2521,2745,224
Chart26,136,134,-2
Closure1,375,122,-253
Closure2,201,96,-105
Closure3,537,279,-258
Closure4,537,168,-369
Closure5,622,154,-468
Closure6,1,1,0
Closure7,1,2,1
Closure8,356,123,-233
Closure9,1,1,0
Closure10,68,264,196
Closure11,9,2712,2703
Closure12,74,1081,1007
Closure13,2180,5651,3471
Closure14,1,1,0
Closure15,773,185,-588
Closure16,94,93,-1
Closure17,741,114,-627
Closure18,180,1805,1625
Closure19,3,9,6
Closure20,6,2,-4
Closure21,121,15,-106
Closure22,63,14,-49
Closure23,3,8,5
Closure24,1,1,0
Closure25,119,107,-12
Closure26,29,11,-18
Closure27,2,3,1
Closure29,841,357,-484
Closure30,267,220,-47
Closure31,163,1492,1329
Closure32,104,30,-74
Closure33,416,573,157
Closure34,224,199,-25
Closure35,33,6,-27
Closure36,788,1062,274
Closure37,124,967,843
Closure38,324,284,-40
Closure39,68,73,5
Closure40,730,120,-610
Closure41,1713,902,-811
Closure42,1,1,0
Closure43,535,465,-70
Closure44,375,571,196
Closure45,608,280,-328
Closure46,1,1,0
Closure47,960,274,-686
Closure48,1267,2192,925
Closure49,61,1090,1029
Closure50,83,76,-7
Closure51,86,274,188
Closure52,167,138,-29
Closure53,292,47,-245
Closure54,132,31,-101
Closure55,494,329,-165
Closure56,13,50,37
Closure57,218,50,-168
Closure58,6,7,1
Closure59,1347,5974,4627
Closure60,563,26,-537
Closure61,151,115,-36
Closure62,1,4,3
Closure63,1,4,3
Closure64,408,1556,1148
Closure65,904,283,-621
Closure66,471,2784,2313
Closure67,311,223,-88
Closure68,3,3,0
Closure69,966,2398,1432
Closure70,741,2674,1933
Closure71,999,390,-609
Closure72,503,241,-262
Closure73,311,1355,1044
Closure74,498,38,-460
Closure75,389,9,-380
Closure76,270,114,-156
Closure77,1055,1329,274
Closure78,2,1,-1
Closure79,45,45,0
Closure80,2,58,56
Closure81,89,137,48
Closure82,428,599,171
Closure83,68,10,-58
Closure84,108,172,64
Closure85,80,162,82
Closure86,1,1,0
Closure87,102,150,48
Closure88,69,69,0
Closure89,353,159,-194
Closure90,164,46,-118
Closure91,770,284,-486
Closure92,167,85,-82
Closure93,167,85,-82
Closure94,1,1,0
Closure95,705,1640,935
Closure96,9,424,415
Closure97,19,1,-18
Closure98,80,425,345
Closure99,90,17,-73
Closure100,2,38,36
Closure101,507,2775,2268
Closure102,692,4752,4060
Closure103,75,290,215
Closure104,30,13,-17
Closure105,47,7,-40
Closure106,16,113,97
Closure107,381,132,-249
Closure108,160,237,77
Closure109,3,33,30
Closure110,13,2,-11
Closure111,1,1,0
Closure112,452,89,-363
Closure113,16,17,1
Closure114,479,215,-264
Closure115,66,8,-58
Closure116,331,10,-321
Closure117,446,280,-166
Closure118,1,2,1
Closure120,10,287,277
Closure121,544,388,-156
Closure122,8,9,1
Closure123,500,222,-278
Closure124,21,10,-11
Closure125,731,564,-167
Closure126,31,5,-26
Closure127,246,194,-52
Closure128,120,139,19
Closure129,610,2329,1719
Closure130,248,545,297
Closure131,297,340,43
Closure132,105,80,-25
Closure133,2,597,595
Lang1,2,3,1
Lang2,4,3,-1
Lang3,7,3,-4
Lang4,5,2,-3
Lang5,1,1,0
Lang6,31,98,67
Lang7,2,122,120
Lang8,7,6,-1
Lang9,99,84,-15
Lang10,31,42,11
Lang11,4,3,-1
Lang12,1,4,3
Lang13,1,5,4
Lang14,1,4,3
Lang15,8,12,4
Lang16,44,27,-17
Lang17,5,102,97
Lang18,46,41,-5
Lang19,4,8,4
Lang20,3,8,5
Lang21,1,2,1
Lang22,24,26,2
Lang24,16,64,48
Lang26,50,7,-43
Lang27,132,127,-5
Lang28,2,3,1
Lang30,1,8,7
Lang31,2,4,2
Lang32,13,26,13
Lang33,3,7,4
Lang34,63,53,-10
Lang35,1,2,1
Lang36,28,42,14
Lang37,1,6,5
Lang38,1,3,2
Lang39,34,27,-7
Lang40,1,2,1
Lang41,6,6,0
Lang42,13,13,0
Lang43,4,6,2
Lang44,2,3,1
Lang45,15,10,-5
Lang46,1,1,0
Lang47,13,5,-8
Lang48,2,2,0
Lang49,1,1,0
Lang50,41,15,-26
Lang53,34,16,-18
Lang54,5,3,-2
Lang55,4,7,3
Lang57,3,6,3
Lang58,4,20,16
Lang59,1,6,5
Lang60,2,2,0
Lang61,2,8,6
Lang62,3,4,1
Lang63,1,1,0
Lang64,5,4,-1
Lang65,9,7,-2
Math1,88,11,-77
Math2,47,44,-3
Math3,5,3,-2
Math4,12,17,5
Math5,1,1,0
Math6,43,64,21
Math7,50,42,-8
Math8,1,4,3
Math9,1,1,0
Math10,13,12,-1
Math11,47,31,-16
Math13,89,159,70
Math14,74,99,25
Math15,83,211,128
Math16,214,214,0
Math17,57,258,201
Math18,92,14,-78
Math19,144,56,-88
Math20,7,598,591
Math21,40,41,1
Math22,1,1,0
Math23,38,148,110
Math24,52,150,98
Math25,1,1,0
Math26,174,38,-136
Math27,1,1,0
Math28,21,12,-9
Math29,1,6,5
Math30,24,41,17
Math31,53,101,48
Math32,1,4,3
Math33,65,44,-21
Math34,1,3,2
Math35,6,3,-3
Math36,2,2,0
Math37,54,13,-41
Math38,7,5,-2
Math39,95,117,22
Math40,101,33,-68
Math41,29,43,14
Math42,53,72,19
Math43,30,52,22
Math44,12,14,2
Math45,1,1,0
Math46,1,1,0
Math47,3,2,-1
Math48,29,355,326
Math49,12,7,-5
Math50,1,1,0
Math51,27,30,3
Math52,6,22,16
Math53,1,1,0
Math54,389,306,-83
Math55,1,1,0
Math56,1,20,19
Math57,2,4,2
Math58,405,545,140
Math59,1,2,1
Math60,36,36,0
Math61,1,1,0
Math62,49,128,79
Math63,1,1,0
Math64,35,143,108
Math65,13,41,28
Math66,4,37,33
Math67,204,8,-196
Math68,84,127,43
Math69,47,44,-3
Math70,1,1,0
Math71,1,1,0
Math72,2,1,-1
Math73,2,1,-1
Math74,205,777,572
Math75,1,1,0
Math76,38,99,61
Math77,1,19,18
Math78,7,117,110
Math79,29,29,0
Math80,4,14,10
Math81,1,10,9
Math82,46,151,105
Math83,12,40,28
Math84,33,34,1
Math85,47,77,30
Math86,35,71,36
Math87,6,115,109
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,2,1,-1
Math92,1,2,1
Math93,2,2,0
Math94,10,6,-4
Math95,2,15,13
Math96,6,5,-1
Math97,1,1,0
Math98,1,4,3
Math99,2,4,2
Math100,28,9,-19
Math101,18,12,-6
