Project,MinRank1,MinRank2,Difference
Chart1,32,42,10
Chart2,75,92,17
Chart3,1,3,2
Chart4,202,-1,-1
Chart5,1,8,7
Chart6,98,104,6
Chart7,48,81,33
Chart8,2,1,-1
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,25,13,-12
Chart13,47,47,0
Chart14,25,6,-19
Chart15,7,29,22
Chart16,1,2,1
Chart17,1,2,1
Chart18,1,3,2
Chart19,2,1,-1
Chart20,4,5,1
Chart21,6,3,-3
Chart22,1,22,21
Chart24,3,3,0
Chart25,204,-1,-1
Chart26,280,-1,-1
Closure1,445,-1,-1
Closure2,22,37,15
Closure3,498,-1,-1
Closure4,710,-1,-1
Closure5,807,-1,-1
Closure6,2,1,-1
Closure7,2,2,0
Closure8,522,-1,-1
Closure9,1,1,0
Closure10,155,-1,-1
Closure11,102,-1,-1
Closure12,88,-1,-1
Closure13,1946,-1,-1
Closure14,3,5,2
Closure15,1424,-1,-1
Closure16,524,-1,-1
Closure17,77,76,-1
Closure18,241,-1,-1
Closure19,1,1,0
Closure20,5,2,-3
Closure21,1,3,2
Closure22,1,1,0
Closure23,14,8,-6
Closure24,1,1,0
Closure25,107,107,0
Closure26,34,16,-18
Closure27,1,1,0
Closure29,992,-1,-1
Closure30,366,-1,-1
Closure31,252,-1,-1
Closure32,47,43,-4
Closure33,531,-1,-1
Closure34,269,-1,-1
Closure35,7,6,-1
Closure36,917,-1,-1
Closure37,216,-1,-1
Closure38,381,-1,-1
Closure39,8,19,11
Closure40,1286,-1,-1
Closure41,1800,-1,-1
Closure42,1,1,0
Closure43,618,-1,-1
Closure44,420,-1,-1
Closure45,635,-1,-1
Closure46,6,13,7
Closure47,2199,-1,-1
Closure48,1425,-1,-1
Closure49,115,-1,-1
Closure50,94,94,0
Closure51,166,-1,-1
Closure52,265,-1,-1
Closure53,42,47,5
Closure54,49,56,7
Closure55,564,-1,-1
Closure56,61,65,4
Closure57,7,25,18
Closure58,4,7,3
Closure59,1392,-1,-1
Closure60,21,21,0
Closure61,265,-1,-1
Closure62,1,4,3
Closure63,1,4,3
Closure64,496,-1,-1
Closure65,2,1,-1
Closure66,596,-1,-1
Closure67,359,-1,-1
Closure68,7,3,-4
Closure69,1086,-1,-1
Closure70,840,-1,-1
Closure71,1148,-1,-1
