Project,now,before,Difference
Lang-32,13,4,-9
Lang-24,25,153,128
Lang-40,1,2,1
Lang-4,2,5,3
Lang-19,1,9,8
Lang-35,2,1,-1
Lang-50,66,12,-54
Lang-29,-1,-1,0
Lang-14,1,1,0
Lang-2,24,18,-6
Lang-49,8,2,-6
Lang-47,36,23,-13
Lang-5,3,1,-2
Lang-16,31,8,-23
Lang-3,26,5,-21
Lang-11,3,1,-2
Lang-6,21,72,51
Lang-13,2,4,2
Lang-23,-1,-1,0
Lang-17,4,19,15
Lang-18,30,46,16
Lang-63,5,2,-3
Lang-26,44,12,-32
Lang-31,3,5,2
Lang-61,5,27,22
Lang-65,4,6,2
Lang-60,17,6,-11
Lang-52,-1,-1,0
Lang-53,42,123,81
Lang-51,-1,-1,0
Lang-58,3,27,24
Lang-1,4,3,-1
Lang-59,3,1,-2
Lang-22,23,27,4
Lang-39,38,38,0
Lang-56,-1,-1,0
Lang-28,3,1,-2
Lang-41,4,6,2
Lang-21,2,1,-1
Lang-43,9,6,-3
Lang-45,9,1,-8
Lang-37,1,4,3
Lang-7,1,23,22
Lang-25,-1,-1,0
Lang-12,1,6,5
Lang-64,4,1,-3
Lang-44,3,5,2
Lang-62,21,6,-15
Lang-38,9,1,-8
Lang-15,6,249,243
Lang-10,9,34,25
Lang-8,12,11,-1
Lang-36,8,91,83
Lang-33,79,692,613
Lang-34,38,74,36
Lang-46,1,1,0
Lang-55,2,9,7
Lang-20,3,4,1
Lang-42,7,3,-4
Lang-48,3,2,-1
Lang-30,2,2,0
Lang-9,87,62,-25
Lang-57,2,1,-1
Lang-54,2,1,-1
Lang-27,27,27,0
Time-24,202,157,-45
Time-4,133,16,-117
Time-19,27,254,227
Time-14,23,8,-15
Time-2,107,6,-101
Time-5,12,2,-10
Time-16,25,1,-24
Time-3,24,1,-23
Time-11,333,358,25
Time-6,254,5,-249
Time-13,74,13,-61
Time-23,3,1,-2
Time-17,18,1,-17
Time-18,139,11,-128
Time-26,106,80,-26
Time-1,18,4,-14
Time-22,97,11,-86
Time-21,2,2,0
Time-7,63,49,-14
Time-25,117,109,-8
Time-12,280,21,-259
Time-15,2,1,-1
Time-10,44,499,455
Time-8,70,10,-60
Time-20,181,6,-175
Time-9,73,5,-68
Time-27,72,1271,1199
Math-69,55,64,9
Math-32,9,64,55
Math-73,29,12,-17
Math-24,13,71,58
Math-40,116,131,15
Math-4,53,2,-51
Math-91,6,1,-5
Math-74,95,984,889
Math-106,42,8,-34
Math-19,187,18,-169
Math-35,12,6,-6
Math-78,2,46,44
Math-103,9,30,21
Math-50,4,1,-3
Math-29,11,3,-8
Math-87,4,35,31
Math-14,19,43,24
Math-81,8,46,38
Math-2,46,71,25
Math-49,130,5,-125
Math-47,7,1,-6
Math-92,1,1,0
Math-86,16,40,24
Math-66,21,162,141
Math-75,1,1,0
Math-82,43,214,171
Math-76,47,60,13
Math-93,1,2,1
Math-5,2,2,0
Math-67,235,173,-62
Math-16,220,4,-216
Math-3,5,7,2
Math-11,36,60,24
Math-6,32,285,253
Math-13,54,188,134
Math-23,1,41,40
Math-17,29,508,479
Math-18,155,3,-152
Math-63,1,1,0
Math-26,165,24,-141
Math-31,47,81,34
Math-61,215,590,375
Math-77,7,19,12
Math-65,205,70,-135
Math-60,27,17,-10
Math-52,34,9,-25
Math-53,1,2,1
Math-51,11,29,18
Math-58,255,128,-127
Math-97,2,1,-1
Math-1,244,6,-238
Math-59,34,1,-33
Math-22,2,1,-1
Math-39,90,462,372
Math-100,84,5,-79
Math-56,20,5,-15
Math-28,46,22,-24
Math-41,41,14,-27
Math-21,13,6,-7
Math-96,6,6,0
Math-43,37,96,59
Math-68,4,83,79
Math-45,1,1,0
Math-37,24,1,-23
Math-83,23,69,46
Math-7,152,46,-106
Math-25,4,2,-2
Math-85,15,111,96
Math-90,1,5,4
Math-89,1,1,0
Math-95,2,8,6
Math-12,-1,-1,0
Math-88,3,1,-2
Math-64,2,105,103
Math-101,19,15,-4
Math-71,4,2,-2
Math-99,7,5,-2
Math-105,3,25,22
Math-44,3,13,10
Math-62,59,325,266
Math-94,7,11,4
Math-84,2,13,11
Math-79,3,12,9
Math-38,11,2,-9
Math-15,15,2,-13
Math-10,165,11,-154
Math-98,7,3,-4
Math-102,8,1,-7
Math-8,14,3,-11
Math-36,96,1,-95
Math-33,66,51,-15
Math-72,42,8,-34
Math-104,-1,-1,0
Math-34,4,1,-3
Math-46,15,1,-14
Math-80,57,69,12
Math-55,2,1,-1
Math-20,1,453,452
Math-42,60,331,271
Math-48,6,687,681
Math-30,102,24,-78
Math-9,6,3,-3
Math-57,19,8,-11
Math-54,252,11,-241
Math-27,6,2,-4
Math-70,2,1,-1
Chart-24,2,4,2
Chart-4,94,241,147
Chart-19,10,1,-9
Chart-14,140,8,-132
Chart-2,71,51,-20
Chart-5,2,8,6
Chart-16,13,5,-8
Chart-3,18,12,-6
Chart-11,2,5,3
Chart-6,11,29,18
Chart-13,86,21,-65
Chart-23,-1,-1,0
Chart-17,4,5,1
Chart-18,1,5,4
Chart-26,173,669,496
Chart-1,24,42,18
Chart-22,1,5,4
Chart-21,7,1,-6
Chart-7,26,86,60
Chart-25,22,3,-19
Chart-12,193,97,-96
Chart-15,22,16,-6
Chart-10,1,1,0
Chart-8,6,15,9
Chart-20,9,11,2
Chart-9,15,10,-5
Mockito-32,217,424,207
Mockito-24,4,1,-3
Mockito-4,648,2100,1452
Mockito-19,223,493,270
Mockito-35,55,9,-46
Mockito-29,469,829,360
Mockito-14,65,509,444
Mockito-2,174,16,-158
Mockito-5,2915,2915,0
Mockito-16,36,4,-32
Mockito-3,140,3,-137
Mockito-11,1,1,0
Mockito-6,133,2,-131
Mockito-13,69,83,14
Mockito-23,42,272,230
Mockito-17,7,2,-5
Mockito-18,62,26,-36
Mockito-26,121,41,-80
Mockito-31,3,1,-2
Mockito-1,4,1,-3
Mockito-22,54,9,-45
Mockito-28,19,470,451
Mockito-21,32,2,-30
Mockito-37,115,10,-105
Mockito-7,73,36,-37
Mockito-25,49,58,9
Mockito-12,32,39,7
Mockito-38,326,899,573
Mockito-15,47,174,127
Mockito-10,50,9,-41
Mockito-8,56,37,-19
Mockito-36,412,1857,1445
Mockito-33,71,84,13
Mockito-34,59,42,-17
Mockito-20,69,217,148
Mockito-30,46,6,-40
Mockito-9,610,938,328
Mockito-27,27,3,-24
Closure-69,886,189,-697
Closure-127,368,2062,1694
Closure-32,579,50,-529
Closure-119,-1,-1,0
Closure-73,142,9,-133
Closure-24,130,3,-127
Closure-40,1210,3814,2604
Closure-120,3,2243,2240
Closure-4,612,4943,4331
Closure-91,944,1939,995
Closure-74,1122,37,-1085
Closure-109,3,5,2
Closure-106,12,27,15
Closure-19,93,6,-87
Closure-35,653,26,-627
Closure-78,391,3,-388
Closure-103,23,20,-3
Closure-122,22,3,-19
Closure-50,168,64,-104
Closure-29,901,2938,2037
Closure-87,51,788,737
Closure-133,1,1322,1321
Closure-14,227,38,-189
Closure-81,47,4,-43
Closure-2,261,10,-251
Closure-49,6,99,93
Closure-107,388,69,-319
Closure-47,1922,243,-1679
Closure-126,1414,2582,1168
Closure-92,322,2107,1785
Closure-86,56,13,-43
Closure-66,426,2785,2359
Closure-75,14,1,-13
Closure-82,383,258,-125
Closure-130,203,3664,3461
Closure-76,335,48,-287
Closure-123,414,98,-316
Closure-93,320,2157,1837
Closure-5,691,58,-633
Closure-67,253,2399,2146
Closure-16,424,169,-255
Closure-3,407,1504,1097
Closure-11,1,1827,1826
Closure-6,1153,6,-1147
Closure-121,595,90,-505
Closure-13,1854,5541,3687
Closure-23,564,67,-497
Closure-113,24,8,-16
Closure-17,1190,10,-1180
Closure-124,50,18,-32
Closure-108,94,53,-41
Closure-18,128,1920,1792
Closure-63,2,1,-1
Closure-26,3140,24,-3116
Closure-31,116,713,597
Closure-61,141,1118,977
Closure-77,600,36,-564
Closure-65,14,1,-13
Closure-132,269,1938,1669
Closure-60,115,2,-113
Closure-52,70,7,-63
Closure-53,514,3126,2612
Closure-51,29,17,-12
Closure-58,286,14,-272
Closure-97,997,35,-962
Closure-1,331,123,-208
Closure-59,1245,3588,2343
Closure-22,6,1,-5
Closure-39,67,4,-63
Closure-100,2,38,36
Closure-56,2,1,-1
Closure-28,-1,-1,0
Closure-114,534,90,-444
Closure-41,1615,4104,2489
Closure-21,213,7,-206
Closure-117,454,153,-301
Closure-96,9,37,28
Closure-43,505,2729,2224
Closure-68,285,7,-278
Closure-45,556,1681,1125
Closure-37,74,716,642
Closure-83,81,74,-7
Closure-7,186,12,-174
Closure-25,340,2694,2354
Closure-85,164,66,-98
Closure-90,461,582,121
Closure-89,306,55,-251
Closure-95,646,2135,1489
Closure-12,1,1888,1887
Closure-88,528,55,-473
Closure-64,362,1345,983
Closure-101,254,3976,3722
Closure-118,2168,5618,3450
Closure-71,963,3280,2317
Closure-99,306,66,-240
Closure-105,853,42,-811
Closure-44,211,884,673
Closure-62,2,1,-1
Closure-94,516,4,-512
Closure-116,636,46,-590
Closure-84,70,9,-61
Closure-79,253,16,-237
Closure-129,576,6780,6204
Closure-38,174,147,-27
Closure-15,1351,61,-1290
Closure-10,59,1685,1626
Closure-98,2,752,750
Closure-102,283,3147,2864
Closure-8,430,2441,2011
Closure-36,826,5948,5122
Closure-33,414,2317,1903
Closure-72,446,1608,1162
Closure-104,61,9,-52
Closure-128,13,2,-11
Closure-34,63,28,-35
Closure-46,144,2,-142
Closure-125,657,95,-562
Closure-110,416,35,-381
Closure-112,2802,65,-2737
Closure-80,1,7,6
Closure-55,484,1195,711
Closure-20,567,2245,1678
Closure-42,249,11,-238
Closure-48,1242,178,-1064
Closure-131,263,84,-179
Closure-30,268,1695,1427
Closure-9,3,1,-2
Closure-111,116,4,-112
Closure-115,458,7,-451
Closure-57,74,4,-70
Closure-54,248,71,-177
Closure-27,1,1,0
Closure-70,685,597,-88
