Project,MinRank1,MinRank2,Difference
Chart1,24,42,18
Chart2,63,51,-12
Chart3,17,12,-5
Chart4,92,241,149
Chart5,3,8,5
Chart6,9,29,20
Chart7,22,86,64
Chart8,4,15,11
Chart9,12,10,-2
Chart10,1,1,0
Chart11,2,5,3
Chart12,187,97,-90
Chart13,102,21,-81
Chart14,188,8,-180
Chart15,19,16,-3
Chart16,13,5,-8
Chart17,4,5,1
Chart18,1,5,4
Chart19,6,1,-5
Chart20,8,11,3
Chart21,16,1,-15
Chart22,1,5,4
Chart24,3,4,1
Chart25,24,3,-21
Chart26,172,669,497
Closure1,304,123,-181
Closure2,241,10,-231
Closure3,404,1504,1100
Closure4,609,4943,4334
Closure5,682,58,-624
Closure6,2534,6,-2528
Closure7,176,12,-164
Closure8,428,2441,2013
Closure9,3,1,-2
Closure10,60,1685,1625
Closure11,1,1827,1826
Closure12,1,1888,1887
Closure13,1850,5541,3691
Closure14,205,38,-167
Closure15,1347,61,-1286
Closure16,423,169,-254
Closure17,1623,10,-1613
Closure18,127,1920,1793
Closure19,59,6,-53
Closure20,564,2245,1681
Closure21,212,7,-205
Closure22,3,1,-2
Closure23,568,67,-501
Closure24,161,3,-158
Closure25,339,2694,2355
Closure26,3570,24,-3546
Closure27,1,1,0
Closure29,897,2938,2041
Closure30,269,1695,1426
Closure31,117,713,596
Closure32,577,50,-527
Closure33,413,2317,1904
Closure34,58,28,-30
Closure35,649,26,-623
Closure36,824,5948,5124
Closure37,74,716,642
Closure38,176,147,-29
Closure39,64,4,-60
Closure40,1202,3814,2612
Closure41,1610,4104,2494
Closure42,261,11,-250
Closure43,500,2729,2229
Closure44,209,884,675
Closure45,554,1681,1127
Closure46,226,2,-224
Closure47,1940,243,-1697
Closure48,1246,178,-1068
Closure49,7,99,92
Closure50,167,64,-103
Closure51,27,17,-10
Closure52,63,7,-56
Closure53,510,3126,2616
Closure54,249,71,-178
Closure55,479,1195,716
Closure56,1,1,0
Closure57,68,4,-64
Closure58,285,14,-271
Closure59,1241,3588,2347
Closure60,97,2,-95
Closure61,140,1118,978
Closure62,1,1,0
Closure63,1,1,0
Closure64,361,1345,984
Closure65,68,1,-67
Closure66,426,2785,2359
Closure67,254,2399,2145
Closure68,344,7,-337
Closure69,870,189,-681
Closure70,680,597,-83
Closure71,957,3280,2323
Closure72,445,1608,1163
Closure73,154,9,-145
Closure74,1215,37,-1178
Closure75,26,1,-25
Closure76,333,48,-285
Closure77,641,36,-605
Closure78,2113,3,-2110
Closure79,240,16,-224
Closure80,1,7,6
Closure81,32,4,-28
Closure82,381,258,-123
Closure83,82,74,-8
Closure84,55,9,-46
Closure85,164,66,-98
Closure86,36,13,-23
Closure87,50,788,738
Closure88,496,55,-441
Closure89,305,55,-250
Closure90,459,582,123
Closure91,934,1939,1005
Closure92,320,2107,1787
Closure93,321,2157,1836
Closure94,1380,4,-1376
Closure95,643,2135,1492
Closure96,8,37,29
Closure97,1112,35,-1077
Closure98,2,752,750
Closure99,303,66,-237
Closure100,2,38,36
Closure101,254,3976,3722
Closure102,283,3147,2864
Closure103,16,20,4
