Project,now,before,Difference
Lang-32,13,4,-9
Lang-24,26,153,127
Lang-40,1,2,1
Lang-4,2,5,3
Lang-19,1,9,8
Lang-35,2,1,-1
Lang-50,65,12,-53
Lang-29,-1,-1,0
Lang-14,1,1,0
Lang-2,23,18,-5
Lang-49,7,2,-5
Lang-47,34,23,-11
Lang-5,3,1,-2
Lang-16,28,8,-20
Lang-3,25,5,-20
Lang-11,2,1,-1
Lang-6,24,72,48
Lang-13,2,4,2
Lang-23,-1,-1,0
Lang-17,4,19,15
Lang-18,32,46,14
Lang-63,5,2,-3
Lang-26,43,12,-31
Lang-31,4,5,1
Lang-61,7,27,20
Lang-65,4,6,2
Lang-60,16,6,-10
Lang-52,-1,-1,0
Lang-53,42,123,81
Lang-51,-1,-1,0
Lang-58,4,27,23
Lang-1,4,3,-1
Lang-59,3,1,-2
Lang-22,25,27,2
Lang-39,38,38,0
Lang-56,-1,-1,0
Lang-28,1,1,0
Lang-41,5,6,1
Lang-21,2,1,-1
Lang-43,8,6,-2
Lang-45,6,1,-5
Lang-37,1,4,3
Lang-7,1,23,22
Lang-25,-1,-1,0
Lang-12,1,6,5
Lang-64,2,1,-1
Lang-44,3,5,2
Lang-62,19,6,-13
Lang-38,6,1,-5
Lang-15,6,249,243
Lang-10,10,34,24
Lang-8,12,11,-1
Lang-36,9,91,82
Lang-33,76,692,616
Lang-34,38,74,36
Lang-46,1,1,0
Lang-55,2,9,7
Lang-20,3,4,1
Lang-42,6,3,-3
Lang-48,3,2,-1
Lang-30,2,2,0
Lang-9,88,62,-26
Lang-57,2,1,-1
Lang-54,2,1,-1
Lang-27,27,27,0
Time-24,202,157,-45
Time-4,114,16,-98
Time-19,27,254,227
Time-14,20,8,-12
Time-2,107,6,-101
Time-5,12,2,-10
Time-16,6,1,-5
Time-3,6,1,-5
Time-11,338,358,20
Time-6,168,5,-163
Time-13,68,13,-55
Time-23,3,1,-2
Time-17,6,1,-5
Time-18,112,11,-101
Time-26,108,80,-28
Time-1,12,4,-8
Time-22,91,11,-80
Time-21,2,2,0
Time-7,64,49,-15
Time-25,120,109,-11
Time-12,269,21,-248
Time-15,2,1,-1
Time-10,45,499,454
Time-8,72,10,-62
Time-20,135,6,-129
Time-9,56,5,-51
Time-27,72,1271,1199
Math-69,56,64,8
Math-32,10,64,54
Math-73,28,12,-16
Math-24,14,71,57
Math-40,121,131,10
Math-4,33,2,-31
Math-91,4,1,-3
Math-74,96,984,888
Math-106,37,8,-29
Math-19,190,18,-172
Math-35,12,6,-6
Math-78,2,46,44
Math-103,9,30,21
Math-50,3,1,-2
Math-29,10,3,-7
Math-87,4,35,31
Math-14,19,43,24
Math-81,8,46,38
Math-2,47,71,24
Math-49,104,5,-99
Math-47,4,1,-3
Math-92,1,1,0
Math-86,17,40,23
Math-66,21,162,141
Math-75,1,1,0
Math-82,46,214,168
Math-76,46,60,14
Math-93,1,2,1
Math-5,2,2,0
Math-67,236,173,-63
Math-16,164,4,-160
Math-3,6,7,1
Math-11,38,60,22
Math-6,33,285,252
Math-13,55,188,133
Math-23,1,41,40
Math-17,30,508,478
Math-18,94,3,-91
Math-63,1,1,0
Math-26,163,24,-139
Math-31,46,81,35
Math-61,217,590,373
Math-77,8,19,11
Math-65,211,70,-141
Math-60,24,17,-7
Math-52,31,9,-22
Math-53,1,2,1
Math-51,11,29,18
Math-58,257,128,-129
Math-97,2,1,-1
Math-1,217,6,-211
Math-59,8,1,-7
Math-22,2,1,-1
Math-39,90,462,372
Math-100,61,5,-56
Math-56,21,5,-16
Math-28,44,22,-22
Math-41,41,14,-27
Math-21,13,6,-7
Math-96,7,6,-1
Math-43,38,96,58
Math-68,5,83,78
Math-45,1,1,0
Math-37,12,1,-11
Math-83,23,69,46
Math-7,153,46,-107
Math-25,3,2,-1
Math-85,15,111,96
Math-90,2,5,3
Math-89,1,1,0
Math-95,2,8,6
Math-12,-1,-1,0
Math-88,2,1,-1
Math-64,2,105,103
Math-101,20,15,-5
Math-71,3,2,-1
Math-99,7,5,-2
Math-105,3,25,22
Math-44,4,13,9
Math-62,61,325,264
Math-94,7,11,4
Math-84,2,13,11
Math-79,3,12,9
Math-38,7,2,-5
Math-15,10,2,-8
Math-10,147,11,-136
Math-98,7,3,-4
Math-102,6,1,-5
Math-8,12,3,-9
Math-36,24,1,-23
Math-33,67,51,-16
Math-72,41,8,-33
Math-104,-1,-1,0
Math-34,4,1,-3
Math-46,5,1,-4
Math-80,59,69,10
Math-55,2,1,-1
Math-20,1,453,452
Math-42,60,331,271
Math-48,6,687,681
Math-30,98,24,-74
Math-9,5,3,-2
Math-57,17,8,-9
Math-54,226,11,-215
Math-27,5,2,-3
Math-70,2,1,-1
Chart-24,3,4,1
Chart-4,94,241,147
Chart-19,5,1,-4
Chart-14,121,8,-113
Chart-2,74,51,-23
Chart-5,2,8,6
Chart-16,12,5,-7
Chart-3,20,12,-8
Chart-11,2,5,3
Chart-6,11,29,18
Chart-13,80,21,-59
Chart-23,-1,-1,0
Chart-17,4,5,1
Chart-18,1,5,4
Chart-26,175,669,494
Chart-1,25,42,17
Chart-22,1,5,4
Chart-21,5,1,-4
Chart-7,28,86,58
Chart-25,15,3,-12
Chart-12,193,97,-96
Chart-15,21,16,-5
Chart-10,1,1,0
Chart-8,6,15,9
Chart-20,9,11,2
Chart-9,15,10,-5
Mockito-32,222,424,202
Mockito-24,2,1,-1
Mockito-4,630,2100,1470
Mockito-19,199,493,294
Mockito-35,57,9,-48
Mockito-29,421,829,408
Mockito-14,67,509,442
Mockito-2,159,16,-143
Mockito-5,2915,2915,0
Mockito-16,29,4,-25
Mockito-3,81,3,-78
Mockito-11,1,1,0
Mockito-6,73,2,-71
Mockito-13,69,83,14
Mockito-23,43,272,229
Mockito-17,6,2,-4
Mockito-18,62,26,-36
Mockito-26,120,41,-79
Mockito-31,2,1,-1
Mockito-1,3,1,-2
Mockito-22,50,9,-41
Mockito-28,20,470,450
Mockito-21,23,2,-21
Mockito-37,94,10,-84
Mockito-7,73,36,-37
Mockito-25,49,58,9
Mockito-12,32,39,7
Mockito-38,287,899,612
Mockito-15,48,174,126
Mockito-10,43,9,-34
Mockito-8,57,37,-20
Mockito-36,391,1857,1466
Mockito-33,71,84,13
Mockito-34,59,42,-17
Mockito-20,68,217,149
Mockito-30,28,6,-22
Mockito-9,602,938,336
Mockito-27,22,3,-19
Closure-69,879,189,-690
Closure-127,370,2062,1692
Closure-32,580,50,-530
Closure-119,-1,-1,0
Closure-73,112,9,-103
Closure-24,60,3,-57
Closure-40,1214,3814,2600
Closure-120,3,2243,2240
Closure-4,615,4943,4328
Closure-91,951,1939,988
Closure-74,1050,37,-1013
Closure-109,4,5,1
Closure-106,12,27,15
Closure-19,66,6,-60
Closure-35,654,26,-628
Closure-78,202,3,-199
Closure-103,22,20,-2
Closure-122,15,3,-12
Closure-50,169,64,-105
Closure-29,903,2938,2035
Closure-87,50,788,738
Closure-133,1,1322,1321
Closure-14,216,38,-178
Closure-81,39,4,-35
Closure-2,225,10,-215
Closure-49,6,99,93
Closure-107,385,69,-316
Closure-47,1904,243,-1661
Closure-126,1421,2582,1161
Closure-92,325,2107,1782
Closure-86,50,13,-37
Closure-66,429,2785,2356
Closure-75,6,1,-5
Closure-82,383,258,-125
Closure-130,205,3664,3459
Closure-76,341,48,-293
Closure-123,414,98,-316
Closure-93,325,2157,1832
Closure-5,666,58,-608
Closure-67,255,2399,2144
Closure-16,425,169,-256
Closure-3,412,1504,1092
Closure-11,1,1827,1826
Closure-6,738,6,-732
Closure-121,587,90,-497
Closure-13,1859,5541,3682
Closure-23,546,67,-479
Closure-113,21,8,-13
Closure-17,904,10,-894
Closure-124,45,18,-27
Closure-108,96,53,-43
Closure-18,129,1920,1791
Closure-63,2,1,-1
Closure-26,2833,24,-2809
Closure-31,117,713,596
Closure-61,142,1118,976
Closure-77,572,36,-536
Closure-65,7,1,-6
Closure-132,269,1938,1669
Closure-60,41,2,-39
Closure-52,50,7,-43
Closure-53,517,3126,2609
Closure-51,29,17,-12
Closure-58,245,14,-231
Closure-97,922,35,-887
Closure-1,326,123,-203
Closure-59,1251,3588,2337
Closure-22,4,1,-3
Closure-39,55,4,-51
Closure-100,2,38,36
Closure-56,2,1,-1
Closure-28,-1,-1,0
Closure-114,523,90,-433
Closure-41,1622,4104,2482
Closure-21,189,7,-182
Closure-117,446,153,-293
Closure-96,9,37,28
Closure-43,508,2729,2221
Closure-68,225,7,-218
Closure-45,558,1681,1123
Closure-37,74,716,642
Closure-83,81,74,-7
Closure-7,164,12,-152
Closure-25,342,2694,2352
Closure-85,166,66,-100
Closure-90,463,582,119
Closure-89,306,55,-251
Closure-95,647,2135,1488
Closure-12,1,1888,1887
Closure-88,517,55,-462
Closure-64,363,1345,982
Closure-101,254,3976,3722
Closure-118,2173,5618,3445
Closure-71,968,3280,2312
Closure-99,310,66,-244
Closure-105,819,42,-777
Closure-44,212,884,672
Closure-62,2,1,-1
Closure-94,313,4,-309
Closure-116,610,46,-564
Closure-84,59,9,-50
Closure-79,222,16,-206
Closure-129,577,6780,6203
Closure-38,176,147,-29
Closure-15,1352,61,-1291
Closure-10,60,1685,1625
Closure-98,2,752,750
Closure-102,283,3147,2864
Closure-8,432,2441,2009
Closure-36,827,5948,5121
Closure-33,416,2317,1901
Closure-72,449,1608,1159
Closure-104,56,9,-47
Closure-128,10,2,-8
Closure-34,64,28,-36
Closure-46,84,2,-82
Closure-125,648,95,-553
Closure-110,402,35,-367
Closure-112,2698,65,-2633
Closure-80,1,7,6
Closure-55,485,1195,710
Closure-20,568,2245,1677
Closure-42,214,11,-203
Closure-48,1240,178,-1062
Closure-131,257,84,-173
Closure-30,268,1695,1427
Closure-9,3,1,-2
Closure-111,67,4,-63
Closure-115,407,7,-400
Closure-57,51,4,-47
Closure-54,250,71,-179
Closure-27,1,1,0
Closure-70,686,597,-89
